class_a	class_b	deepest_d	shared_perms	orient	status
5906.lswap-41a210488ac9.txt	5906.lswap-5228890279ca.txt	2785	2255	rr	NEW
5906.lswap-41a210488ac9.txt	5906.lswap-b12d38608f09.txt	2785	2255	rr	NEW
5906.lswap-5228890279ca.txt	5906.lswap-5a55d1641a86.txt	2785	2255	rr	NEW
5906.lswap-5a55d1641a86.txt	5906.lswap-b12d38608f09.txt	2785	2255	rr	NEW
5906.lswap-eeb9a73f4b33.txt	5906.up-d2559533f431.txt	2785	2255	fr	NEW
5906.lswap-0de54c0a7bb6.txt	5906.up-eebb02e3baec.txt	2785	2255	fr	NEW
5906.lswap-7602ba885180.txt	5906.up-eebb02e3baec.txt	2785	2255	ff	NEW
5906.lswap-0de54c0a7bb6.txt	5906.lswap-469763027c57.txt	2785	2255	rf	NEW
5906.lswap-469763027c57.txt	5906.lswap-7602ba885180.txt	2785	2255	ff	NEW
5906.lswap-afd973e1a915.txt	5906.up-8ec03171f5df.txt	2785	2255	fr	NEW
5906.lswap-49fc63d034f2.txt	5906.up-91a0d3cd2c14.txt	2785	2255	fr	NEW
5906.lswap-4c179f65aa4b.txt	5906.up-91a0d3cd2c14.txt	2785	2255	ff	NEW
5906.lswap-49fc63d034f2.txt	5906.lswap-e59a6239aa79.txt	2785	2255	rf	NEW
5906.lswap-4c179f65aa4b.txt	5906.lswap-e59a6239aa79.txt	2785	2255	ff	NEW
5906.lswap-8ed814577309.txt	5906.lswap-9a5cc6a6e3c8.txt	2792	2248	fr	NEW
5906.lswap-3b4f2e286e0c.txt	5906.lswap-6f6f375dca74.txt	2820	2220	rr	NEW
5906.lswap-3b4f2e286e0c.txt	5906.lswap-be4759bc731a.txt	2820	2220	rr	NEW
5906.lswap-5a7a973564fd.txt	5906.lswap-6f6f375dca74.txt	2820	2220	rr	NEW
5906.lswap-5a7a973564fd.txt	5906.lswap-be4759bc731a.txt	2820	2220	rr	NEW
5906.lswap-964ebce5847f.txt	5906.up-e948752d6a32.txt	2820	2220	fr	NEW
5906.lswap-f6dbf9989449.txt	5906.up-e948752d6a32.txt	2820	2220	ff	NEW
5906.lswap-469763027c57.txt	5906.lswap-964ebce5847f.txt	2820	2220	rr	NEW
5906.lswap-469763027c57.txt	5906.lswap-f6dbf9989449.txt	2820	2220	rf	NEW
5906.lswap-aa52880fc9e0.txt	5906.up-e94d2b57a7d4.txt	2820	2220	ff	NEW
5906.lswap-d252e4d38aa9.txt	5906.up-e94d2b57a7d4.txt	2820	2220	fr	NEW
5906.lswap-aa52880fc9e0.txt	5906.lswap-e59a6239aa79.txt	2820	2220	fr	NEW
5906.lswap-d252e4d38aa9.txt	5906.lswap-e59a6239aa79.txt	2820	2220	rr	NEW
5906.lswap-e21e24656b8e.txt	5906.up-a001786e5861.txt	2820	2220	fr	NEW
5906.lswap-25cebe1ff658.txt	5906.up-e1680a9d0e30.txt	2820	2220	fr	NEW
5906.lswap-5dbb54e50268.txt	5906.lswap-df71274e07be.txt	2827	2213	rf	NEW
5906.lswap-41a210488ac9.txt	5906.lswap-6f6f375dca74.txt	2832	2208	ff	NEW
5906.lswap-49fc63d034f2.txt	5906.lswap-aa52880fc9e0.txt	2832	2208	fr	NEW
5906.lswap-0de54c0a7bb6.txt	5906.lswap-f6dbf9989449.txt	2832	2208	fr	NEW
5906.lswap-5764c730eaee.txt	5906.lswap-6d7ea156bdcc.txt	2832	2208	ff	NEW
5906.lswap-29ee6f7c1197.txt	5906.lswap-e73e096376f0.txt	2862	2178	fr	NEW
5906.lswap-4c179f65aa4b.txt	5906.lswap-d252e4d38aa9.txt	2867	2173	rf	NEW
5906.lswap-5a55d1641a86.txt	5906.lswap-be4759bc731a.txt	2867	2173	ff	NEW
5906.lswap-7602ba885180.txt	5906.lswap-964ebce5847f.txt	2867	2173	rf	NEW
5906.lswap-17203113788c.txt	5906.lswap-6bd82af50a4e.txt	2867	2173	ff	NEW
5906.lswap-80e6c24a2613.txt	5906.lswap-9759fb4af500.txt	2890	2150	rr	NEW
5906.lswap-3d82ae1f2111.txt	5906.lswap-7bd46049981f.txt	2890	2150	fr	NEW
5906.lswap-6d0ad177e5ee.txt	5906.lswap-9f3672f6c430.txt	2897	2143	rf	NEW
5906.lswap-49fc63d034f2.txt	5906.up-a838f31a7b4f.txt	2925	2115	ff	NEW
5906.lswap-aa52880fc9e0.txt	5906.up-a838f31a7b4f.txt	2925	2115	fr	NEW
5906.lswap-49fc63d034f2.txt	5906.lswap-cf5ecb0e9ecc.txt	2925	2115	ff	NEW
5906.lswap-aa52880fc9e0.txt	5906.lswap-cf5ecb0e9ecc.txt	2925	2115	rf	NEW
5906.lswap-0de54c0a7bb6.txt	5906.up-2cb6c1139592.txt	2925	2115	ff	NEW
5906.lswap-f6dbf9989449.txt	5906.up-2cb6c1139592.txt	2925	2115	fr	NEW
5906.lswap-0de54c0a7bb6.txt	5906.lswap-cae9c3b46793.txt	2925	2115	ff	NEW
5906.lswap-cae9c3b46793.txt	5906.lswap-f6dbf9989449.txt	2925	2115	fr	NEW
5906.lswap-3b4f2e286e0c.txt	5906.lswap-5764c730eaee.txt	2925	2115	ff	NEW
5906.lswap-3b4f2e286e0c.txt	5906.lswap-6d7ea156bdcc.txt	2925	2115	ff	NEW
5906.lswap-52f45c5e8e22.txt	5906.lswap-80e6c24a2613.txt	2925	2115	ff	NEW
5906.lswap-5764c730eaee.txt	5906.lswap-b12d38608f09.txt	2925	2115	ff	NEW
5906.lswap-6d7ea156bdcc.txt	5906.lswap-b12d38608f09.txt	2925	2115	ff	NEW
5906.lswap-25804d565b10.txt	5906.up-d2559533f431.txt	2943	2097	ff	NEW
5906.lswap-52f45c5e8e22.txt	5906.up-d2559533f431.txt	2943	2097	fr	NEW
5906.lswap-17203113788c.txt	5906.up-eebb02e3baec.txt	2943	2097	fr	NEW
5906.lswap-3baeeea281f2.txt	5906.up-eebb02e3baec.txt	2943	2097	ff	NEW
5906.lswap-6d7ea156bdcc.txt	5906.up-eebb02e3baec.txt	2943	2097	fr	NEW
5906.lswap-e0920da719d9.txt	5906.up-eebb02e3baec.txt	2943	2097	ff	NEW
5906.lswap-0de54c0a7bb6.txt	5906.lswap-17203113788c.txt	2943	2097	rr	NEW
5906.lswap-0de54c0a7bb6.txt	5906.lswap-3baeeea281f2.txt	2943	2097	rf	NEW
5906.lswap-0de54c0a7bb6.txt	5906.lswap-6d7ea156bdcc.txt	2943	2097	rr	NEW
5906.lswap-0de54c0a7bb6.txt	5906.lswap-e0920da719d9.txt	2943	2097	rf	NEW
5906.lswap-17203113788c.txt	5906.lswap-469763027c57.txt	2943	2097	rf	NEW
5906.lswap-17203113788c.txt	5906.lswap-7602ba885180.txt	2943	2097	rf	NEW
5906.lswap-25804d565b10.txt	5906.lswap-eeb9a73f4b33.txt	2943	2097	fr	NEW
5906.lswap-3baeeea281f2.txt	5906.lswap-469763027c57.txt	2943	2097	ff	NEW
5906.lswap-3baeeea281f2.txt	5906.lswap-7602ba885180.txt	2943	2097	ff	NEW
5906.lswap-469763027c57.txt	5906.lswap-6d7ea156bdcc.txt	2943	2097	fr	NEW
5906.lswap-469763027c57.txt	5906.lswap-e0920da719d9.txt	2943	2097	ff	NEW
5906.lswap-52f45c5e8e22.txt	5906.lswap-eeb9a73f4b33.txt	2943	2097	rr	NEW
5906.lswap-6d7ea156bdcc.txt	5906.lswap-7602ba885180.txt	2943	2097	rf	NEW
5906.lswap-7602ba885180.txt	5906.lswap-e0920da719d9.txt	2943	2097	ff	NEW
5906.lswap-4c179f65aa4b.txt	5906.up-14e2c7b29aae.txt	2960	2080	fr	NEW
5906.lswap-d252e4d38aa9.txt	5906.up-14e2c7b29aae.txt	2960	2080	ff	NEW
5906.lswap-4c179f65aa4b.txt	5906.lswap-cf5ecb0e9ecc.txt	2960	2080	rr	NEW
5906.lswap-cf5ecb0e9ecc.txt	5906.lswap-d252e4d38aa9.txt	2960	2080	rf	NEW
5906.lswap-7602ba885180.txt	5906.up-168d62e1a9d1.txt	2960	2080	fr	NEW
5906.lswap-964ebce5847f.txt	5906.up-168d62e1a9d1.txt	2960	2080	ff	NEW
5906.lswap-7602ba885180.txt	5906.lswap-cae9c3b46793.txt	2960	2080	rr	NEW
5906.lswap-964ebce5847f.txt	5906.lswap-cae9c3b46793.txt	2960	2080	fr	NEW
5906.lswap-17203113788c.txt	5906.lswap-5228890279ca.txt	2960	2080	ff	NEW
5906.lswap-17203113788c.txt	5906.lswap-5a7a973564fd.txt	2960	2080	ff	NEW
5906.lswap-5228890279ca.txt	5906.lswap-6bd82af50a4e.txt	2960	2080	ff	NEW
5906.lswap-5a7a973564fd.txt	5906.lswap-6bd82af50a4e.txt	2960	2080	ff	NEW
5906.lswap-a28e203d65dc.txt	5906.lswap-e0920da719d9.txt	2972	2068	rr	NEW
5906.lswap-0d13fc4a8a4a.txt	5906.up-6a142cb8e27d.txt	2989	2051	fr	NEW
5906.lswap-1f8e06e3e616.txt	5906.up-6a142cb8e27d.txt	2989	2051	fr	NEW
5906.lswap-760f8ed53670.txt	5906.up-6a142cb8e27d.txt	2989	2051	ff	NEW
5906.i4a-7f46c8149026.txt	5906.lswap-0d13fc4a8a4a.txt	2989	2051	fr	NEW
5906.i4a-7f46c8149026.txt	5906.lswap-1f8e06e3e616.txt	2989	2051	fr	NEW
5906.i4a-7f46c8149026.txt	5906.lswap-760f8ed53670.txt	2989	2051	ff	NEW
5906.lswap-3baeeea281f2.txt	5906.lswap-b55f23a2f470.txt	3007	2033	rr	NEW
5906.lswap-0d13fc4a8a4a.txt	5906.up-1206598d1ff0.txt	3024	2016	ff	NEW
5906.lswap-1f8e06e3e616.txt	5906.up-1206598d1ff0.txt	3024	2016	ff	NEW
5906.lswap-760f8ed53670.txt	5906.up-1206598d1ff0.txt	3024	2016	fr	NEW
5906.i4a-66637a3b8941.txt	5906.lswap-0d13fc4a8a4a.txt	3024	2016	ff	NEW
5906.i4a-66637a3b8941.txt	5906.lswap-1f8e06e3e616.txt	3024	2016	ff	NEW
5906.i4a-66637a3b8941.txt	5906.lswap-760f8ed53670.txt	3024	2016	fr	NEW
5906.lswap-eeb9a73f4b33.txt	5906.up-0d2e98183c29.txt	3030	2010	ff	NEW
5906.lswap-afd973e1a915.txt	5906.up-77512ee88848.txt	3030	2010	ff	NEW
5906.lswap-49fac07a5323.txt	5906.lswap-e145b859ca30.txt	3037	2003	fr	NEW
5906.lswap-5764c730eaee.txt	5906.up-e948752d6a32.txt	3048	1992	fr	NEW
5906.lswap-6bd82af50a4e.txt	5906.up-e948752d6a32.txt	3048	1992	fr	NEW
5906.lswap-a28e203d65dc.txt	5906.up-e948752d6a32.txt	3048	1992	ff	NEW
5906.lswap-b55f23a2f470.txt	5906.up-e948752d6a32.txt	3048	1992	ff	NEW
5906.lswap-469763027c57.txt	5906.lswap-5764c730eaee.txt	3048	1992	rr	NEW
5906.lswap-469763027c57.txt	5906.lswap-6bd82af50a4e.txt	3048	1992	rr	NEW
5906.lswap-469763027c57.txt	5906.lswap-a28e203d65dc.txt	3048	1992	rf	NEW
5906.lswap-469763027c57.txt	5906.lswap-b55f23a2f470.txt	3048	1992	rf	NEW
5906.lswap-5764c730eaee.txt	5906.lswap-964ebce5847f.txt	3048	1992	rr	NEW
5906.lswap-5764c730eaee.txt	5906.lswap-f6dbf9989449.txt	3048	1992	rf	NEW
5906.lswap-6bd82af50a4e.txt	5906.lswap-964ebce5847f.txt	3048	1992	rr	NEW
5906.lswap-6bd82af50a4e.txt	5906.lswap-f6dbf9989449.txt	3048	1992	rf	NEW
5906.lswap-964ebce5847f.txt	5906.lswap-a28e203d65dc.txt	3048	1992	rf	NEW
5906.lswap-964ebce5847f.txt	5906.lswap-b55f23a2f470.txt	3048	1992	rf	NEW
5906.lswap-a28e203d65dc.txt	5906.lswap-f6dbf9989449.txt	3048	1992	ff	NEW
5906.lswap-b55f23a2f470.txt	5906.lswap-f6dbf9989449.txt	3048	1992	ff	NEW
5906.lswap-41a210488ac9.txt	5906.lswap-a28e203d65dc.txt	3065	1975	fr	NEW
5906.lswap-41a210488ac9.txt	5906.lswap-e0920da719d9.txt	3065	1975	fr	NEW
5906.lswap-6f6f375dca74.txt	5906.lswap-a28e203d65dc.txt	3065	1975	fr	NEW
5906.lswap-6f6f375dca74.txt	5906.lswap-e0920da719d9.txt	3065	1975	fr	NEW
5906.lswap-af54b6f406a6.txt	5906.lswap-e2d18fca77cb.txt	3072	1968	fr	NEW
5906.lswap-41a210488ac9.txt	5906.up-2cb6c1139592.txt	3083	1957	fr	NEW
5906.lswap-5228890279ca.txt	5906.up-2cb6c1139592.txt	3083	1957	fr	NEW
5906.lswap-5a55d1641a86.txt	5906.up-2cb6c1139592.txt	3083	1957	fr	NEW
5906.lswap-b12d38608f09.txt	5906.up-2cb6c1139592.txt	3083	1957	fr	NEW
5906.lswap-0de54c0a7bb6.txt	5906.lswap-41a210488ac9.txt	3083	1957	fr	NEW
5906.lswap-0de54c0a7bb6.txt	5906.lswap-5228890279ca.txt	3083	1957	fr	NEW
5906.lswap-0de54c0a7bb6.txt	5906.lswap-5a55d1641a86.txt	3083	1957	fr	NEW
5906.lswap-0de54c0a7bb6.txt	5906.lswap-b12d38608f09.txt	3083	1957	fr	NEW
5906.lswap-41a210488ac9.txt	5906.lswap-cae9c3b46793.txt	3083	1957	rf	NEW
5906.lswap-41a210488ac9.txt	5906.lswap-f6dbf9989449.txt	3083	1957	rr	NEW
5906.lswap-5228890279ca.txt	5906.lswap-cae9c3b46793.txt	3083	1957	rf	NEW
5906.lswap-5228890279ca.txt	5906.lswap-f6dbf9989449.txt	3083	1957	rr	NEW
5906.lswap-5a55d1641a86.txt	5906.lswap-cae9c3b46793.txt	3083	1957	rf	NEW
5906.lswap-5a55d1641a86.txt	5906.lswap-f6dbf9989449.txt	3083	1957	rr	NEW
5906.lswap-b12d38608f09.txt	5906.lswap-cae9c3b46793.txt	3083	1957	rf	NEW
5906.lswap-b12d38608f09.txt	5906.lswap-f6dbf9989449.txt	3083	1957	rr	NEW
5906.lswap-52f45c5e8e22.txt	5906.up-8ec03171f5df.txt	3083	1957	ff	NEW
5906.lswap-80e6c24a2613.txt	5906.up-8ec03171f5df.txt	3083	1957	ff	NEW
5906.lswap-3b4f2e286e0c.txt	5906.up-91a0d3cd2c14.txt	3083	1957	ff	NEW
5906.lswap-5764c730eaee.txt	5906.up-91a0d3cd2c14.txt	3083	1957	ff	NEW
5906.lswap-6d7ea156bdcc.txt	5906.up-91a0d3cd2c14.txt	3083	1957	ff	NEW
5906.lswap-b12d38608f09.txt	5906.up-91a0d3cd2c14.txt	3083	1957	ff	NEW
5906.lswap-3b4f2e286e0c.txt	5906.lswap-49fc63d034f2.txt	3083	1957	fr	NEW
5906.lswap-3b4f2e286e0c.txt	5906.lswap-4c179f65aa4b.txt	3083	1957	ff	NEW
5906.lswap-3b4f2e286e0c.txt	5906.lswap-e59a6239aa79.txt	3083	1957	ff	NEW
5906.lswap-49fc63d034f2.txt	5906.lswap-5764c730eaee.txt	3083	1957	rf	NEW
5906.lswap-49fc63d034f2.txt	5906.lswap-6d7ea156bdcc.txt	3083	1957	rf	NEW
5906.lswap-49fc63d034f2.txt	5906.lswap-b12d38608f09.txt	3083	1957	rf	NEW
5906.lswap-4c179f65aa4b.txt	5906.lswap-5764c730eaee.txt	3083	1957	ff	NEW
5906.lswap-4c179f65aa4b.txt	5906.lswap-6d7ea156bdcc.txt	3083	1957	ff	NEW
5906.lswap-4c179f65aa4b.txt	5906.lswap-b12d38608f09.txt	3083	1957	ff	NEW
5906.lswap-52f45c5e8e22.txt	5906.lswap-afd973e1a915.txt	3083	1957	fr	NEW
5906.lswap-5764c730eaee.txt	5906.lswap-e59a6239aa79.txt	3083	1957	ff	NEW
5906.lswap-6d7ea156bdcc.txt	5906.lswap-e59a6239aa79.txt	3083	1957	ff	NEW
5906.lswap-80e6c24a2613.txt	5906.lswap-afd973e1a915.txt	3083	1957	fr	NEW
5906.lswap-b12d38608f09.txt	5906.lswap-e59a6239aa79.txt	3083	1957	ff	NEW
5906.lswap-3baeeea281f2.txt	5906.lswap-5a55d1641a86.txt	3100	1940	rf	NEW
5906.lswap-3baeeea281f2.txt	5906.lswap-be4759bc731a.txt	3100	1940	rf	NEW
5906.lswap-5a55d1641a86.txt	5906.lswap-b55f23a2f470.txt	3100	1940	fr	NEW
5906.lswap-b55f23a2f470.txt	5906.lswap-be4759bc731a.txt	3100	1940	rf	NEW
5906.lswap-aea48ef05d9e.txt	5906.up-a235b0e09b6c.txt	3144	1896	fr	NEW
5906.lswap-25804d565b10.txt	5906.lswap-9759fb4af500.txt	3170	1870	rf	NEW
5906.lswap-80e6c24a2613.txt	5906.up-0d2e98183c29.txt	3188	1852	fr	NEW
5906.lswap-9759fb4af500.txt	5906.up-0d2e98183c29.txt	3188	1852	fr	NEW
5906.lswap-80e6c24a2613.txt	5906.lswap-eeb9a73f4b33.txt	3188	1852	rf	NEW
5906.lswap-9759fb4af500.txt	5906.lswap-eeb9a73f4b33.txt	3188	1852	rf	NEW
5906.lswap-3b4f2e286e0c.txt	5906.up-168d62e1a9d1.txt	3188	1852	fr	NEW
5906.lswap-5a7a973564fd.txt	5906.up-168d62e1a9d1.txt	3188	1852	fr	NEW
5906.lswap-6f6f375dca74.txt	5906.up-168d62e1a9d1.txt	3188	1852	fr	NEW
5906.lswap-be4759bc731a.txt	5906.up-168d62e1a9d1.txt	3188	1852	fr	NEW
5906.lswap-3b4f2e286e0c.txt	5906.lswap-7602ba885180.txt	3188	1852	rr	NEW
5906.lswap-3b4f2e286e0c.txt	5906.lswap-964ebce5847f.txt	3188	1852	rf	NEW
5906.lswap-3b4f2e286e0c.txt	5906.lswap-cae9c3b46793.txt	3188	1852	rr	NEW
5906.lswap-5a7a973564fd.txt	5906.lswap-7602ba885180.txt	3188	1852	rr	NEW
5906.lswap-5a7a973564fd.txt	5906.lswap-964ebce5847f.txt	3188	1852	rf	NEW
5906.lswap-5a7a973564fd.txt	5906.lswap-cae9c3b46793.txt	3188	1852	rr	NEW
5906.lswap-6f6f375dca74.txt	5906.lswap-7602ba885180.txt	3188	1852	rr	NEW
5906.lswap-6f6f375dca74.txt	5906.lswap-964ebce5847f.txt	3188	1852	rf	NEW
5906.lswap-6f6f375dca74.txt	5906.lswap-cae9c3b46793.txt	3188	1852	rr	NEW
5906.lswap-7602ba885180.txt	5906.lswap-be4759bc731a.txt	3188	1852	rr	NEW
5906.lswap-964ebce5847f.txt	5906.lswap-be4759bc731a.txt	3188	1852	fr	NEW
5906.lswap-be4759bc731a.txt	5906.lswap-cae9c3b46793.txt	3188	1852	rr	NEW
5906.lswap-17203113788c.txt	5906.up-e94d2b57a7d4.txt	3188	1852	ff	NEW
5906.lswap-5228890279ca.txt	5906.up-e94d2b57a7d4.txt	3188	1852	ff	NEW
