lift873_source	lift873_target	source_872	landing_872	verdict
873.w4lift-9dbab8172278.txt	873.w4lift-2a2ab46bad7f.txt	872.up-1a0a8d9b784f.txt	872.up-5bbbdfa4bdad.txt	BRIDGE
873.w4lift-9df2ff1c4dd0.txt	873.w4lift-09562fda7acf.txt	872.up-a9e8dd3c28fa.txt	872.up-238fdb108a17.txt	BRIDGE
873.w4lift-9df2ff1c4dd0.txt	873.w4lift-0e76e182d4b1.txt	872.up-a9e8dd3c28fa.txt	872.up-8744a153bd86.txt	BRIDGE
873.w4lift-9df2ff1c4dd0.txt	873.w4lift-4d9a43ee2678.txt	872.up-a9e8dd3c28fa.txt	872.up-957a68729445.txt	BRIDGE
873.w4lift-9df2ff1c4dd0.txt	873.w4lift-ec7a591181ef.txt	872.up-a9e8dd3c28fa.txt	872.up-6e927d4108a3.txt	BRIDGE
873.w4lift-9df2ff1c4dd0.txt	873.w4lift-fa058a859771.txt	872.up-a9e8dd3c28fa.txt	872.up-182801f67ea3.txt	BRIDGE
873.w4lift-9f3216ce2f3f.txt	873.w4lift-2aecb72d34e5.txt	872.up-af16aacf0012.txt	872.up-c76bed7997ac.txt	BRIDGE
873.w4lift-9f52f48b8848.txt	873.w4lift-68a0bd30d7a7.txt	872.up-ce2a830b0d62.txt	872.up-0ced62e5599e.txt	BRIDGE
873.w4lift-a06295a0379d.txt	873.w4lift-0e76e182d4b1.txt	872.up-96f42b583ba8.txt	872.up-8744a153bd86.txt	BRIDGE
873.w4lift-a06295a0379d.txt	873.w4lift-97c55efd9af4.txt	872.up-96f42b583ba8.txt	872.up-fb08668baa5d.txt	BRIDGE
873.w4lift-a06295a0379d.txt	873.w4lift-b26b46f94ee4.txt	872.up-96f42b583ba8.txt	872.up-5b98b9cb1c0d.txt	BRIDGE
873.w4lift-a06295a0379d.txt	873.w4lift-fa058a859771.txt	872.up-96f42b583ba8.txt	872.up-182801f67ea3.txt	BRIDGE
873.w4lift-a1e4fbb1f6da.txt	873.w4lift-314f2a9adc12.txt	872.up-1e68c82452d5.txt	872.up-b0e5b2ade0c1.txt	BRIDGE
873.w4lift-a1e4fbb1f6da.txt	873.w4lift-bde245a5c4b9.txt	872.up-1e68c82452d5.txt	872.up-95c2ad6d4eac.txt	BRIDGE
873.w4lift-a278dbd60fc8.txt	873.w4lift-51486b0f9dfa.txt	872.up-b6285d5e8864.txt	872.up-049d89a139b4.txt	BRIDGE
873.w4lift-a2ec644bce52.txt	873.w4lift-7d5dd0ca27b1.txt	872.up-6a0257acee61.txt	872.up-a76989d068bf.txt	BRIDGE
873.w4lift-a3b84caf318e.txt	873.w4lift-84887c74b1cb.txt	872.up-967b93e8d35d.txt	872.up-918730b9e3a3.txt	BRIDGE
873.w4lift-a5395a4ff4d7.txt	873.w4lift-2e35740c9113.txt	872.up-bac5a2cf536f.txt	872.up-aaeae43d97a9.txt	BRIDGE
873.w4lift-a645014d84f4.txt	873.w4lift-387078abe2c6.txt	872.up-b67b30dc2759.txt	872.up-7da2e43b227a.txt	BRIDGE
873.w4lift-a6f43bef475b.txt	873.w4lift-1f9a3a6ad084.txt	872.up-4c777dfe1f22.txt	872.up-441620668166.txt	BRIDGE
873.w4lift-a776d286758c.txt	873.w4lift-263224329d9d.txt	872.up-2068031bb86d.txt	872.up-8658d199213d.txt	BRIDGE
873.w4lift-a9048b09b50b.txt	873.w4lift-375e7a359675.txt	872.up-cd67e383d468.txt	872.up-358347036529.txt	BRIDGE
873.w4lift-a9c0da5222ed.txt	873.w4lift-63061bd7162d.txt	872.up-6a0257acee61.txt	872.up-a76989d068bf.txt	BRIDGE
873.w4lift-aa43cec414f8.txt	873.w4lift-b1199f5f0477.txt	872.up-c792e91e4f2c.txt	872.up-3c10ce7ca387.txt	BRIDGE
873.w4lift-ae264dc3d537.txt	873.w4lift-60c94a60d8c8.txt	872.up-453e9a5aeba6.txt	872.up-608669725f5b.txt	BRIDGE
873.w4lift-aedbf3fa92d9.txt	873.w4lift-63286b3bde51.txt	872.up-8a5194e7bd6e.txt	872.up-bfcd91bf9d9a.txt	BRIDGE
873.w4lift-aedbf3fa92d9.txt	873.w4lift-b87403b583d7.txt	872.up-8a5194e7bd6e.txt	872.up-daf28bae0cbd.txt	BRIDGE
873.w4lift-aedbf3fa92d9.txt	873.w4lift-c20589c44ca5.txt	872.up-8a5194e7bd6e.txt	872.up-f9c27c438cf5.txt	BRIDGE
873.w4lift-aedbf3fa92d9.txt	873.w4lift-ce84e98ea9c9.txt	872.up-8a5194e7bd6e.txt	872.up-46a002f84d00.txt	BRIDGE
873.w4lift-aedbf3fa92d9.txt	873.w4lift-dbe3b61acaa0.txt	872.up-8a5194e7bd6e.txt	872.up-8307b7d7527f.txt	BRIDGE
873.w4lift-afe8c71fafd0.txt	873.w4lift-0975ebf1000a.txt	872.up-c792e91e4f2c.txt	872.up-3c10ce7ca387.txt	BRIDGE
873.w4lift-b1199f5f0477.txt	873.w4lift-aa43cec414f8.txt	872.up-3c10ce7ca387.txt	872.up-c792e91e4f2c.txt	BRIDGE
873.w4lift-b2346d89751d.txt	873.w4lift-2526814c80b7.txt	872.up-e0fb97e448b2.txt	872.up-a7722221f832.txt	BRIDGE
873.w4lift-b26b46f94ee4.txt	873.w4lift-4d9a43ee2678.txt	872.up-5b98b9cb1c0d.txt	872.up-957a68729445.txt	BRIDGE
873.w4lift-b26b46f94ee4.txt	873.w4lift-97c55efd9af4.txt	872.up-5b98b9cb1c0d.txt	872.up-fb08668baa5d.txt	BRIDGE
873.w4lift-b26b46f94ee4.txt	873.w4lift-a06295a0379d.txt	872.up-5b98b9cb1c0d.txt	872.up-96f42b583ba8.txt	BRIDGE
873.w4lift-b26b46f94ee4.txt	873.w4lift-fa058a859771.txt	872.up-5b98b9cb1c0d.txt	872.up-182801f67ea3.txt	BRIDGE
873.w4lift-b3535203faac.txt	873.w4lift-080f6c45c387.txt	872.up-64bed4551eed.txt	872.up-8bc7f2b2ef49.txt	BRIDGE
873.w4lift-b3535203faac.txt	873.w4lift-09562fda7acf.txt	872.up-64bed4551eed.txt	872.up-238fdb108a17.txt	BRIDGE
873.w4lift-b3535203faac.txt	873.w4lift-0e76e182d4b1.txt	872.up-64bed4551eed.txt	872.up-8744a153bd86.txt	BRIDGE
873.w4lift-b3535203faac.txt	873.w4lift-4d9a43ee2678.txt	872.up-64bed4551eed.txt	872.up-957a68729445.txt	BRIDGE
873.w4lift-b3535203faac.txt	873.w4lift-ec7a591181ef.txt	872.up-64bed4551eed.txt	872.up-6e927d4108a3.txt	BRIDGE
873.w4lift-b35b15d7ff97.txt	873.w4lift-db738c921288.txt	872.up-918730b9e3a3.txt	872.up-967b93e8d35d.txt	BRIDGE
873.w4lift-b3608e6912b6.txt	873.w4lift-04266b39cf20.txt	872.up-78dd9e9830df.txt	872.up-2494d33b3dc3.txt	BRIDGE
873.w4lift-b3608e6912b6.txt	873.w4lift-5f7edfd3e4a8.txt	872.up-78dd9e9830df.txt	872.up-3971f0347aee.txt	BRIDGE
873.w4lift-b6c3b70015c3.txt	873.w4lift-6477d95f46fb.txt	872.up-f1bdf690c025.txt	872.up-5cc89cac6581.txt	BRIDGE
873.w4lift-b7a79867da0a.txt	873.w4lift-3612c0e65483.txt	872.up-dfd252dce273.txt	872.up-9034d1926b2a.txt	BRIDGE
873.w4lift-b87403b583d7.txt	873.w4lift-63286b3bde51.txt	872.up-daf28bae0cbd.txt	872.up-bfcd91bf9d9a.txt	BRIDGE
873.w4lift-b87403b583d7.txt	873.w4lift-aedbf3fa92d9.txt	872.up-daf28bae0cbd.txt	872.up-8a5194e7bd6e.txt	BRIDGE
873.w4lift-b87403b583d7.txt	873.w4lift-ce84e98ea9c9.txt	872.up-daf28bae0cbd.txt	872.up-46a002f84d00.txt	BRIDGE
873.w4lift-b87403b583d7.txt	873.w4lift-dbe3b61acaa0.txt	872.up-daf28bae0cbd.txt	872.up-8307b7d7527f.txt	BRIDGE
873.w4lift-b91b91357f5d.txt	873.w4lift-68309c09340f.txt	872.up-884e73f71035.txt	872.up-4c96cb460915.txt	BRIDGE
873.w4lift-b965edb6d0e4.txt	873.w4lift-2f206816d15b.txt	872.up-358347036529.txt	872.up-cd67e383d468.txt	BRIDGE
873.w4lift-bb70fe16e865.txt	873.w4lift-314f2a9adc12.txt	872.up-97ef6807ccfc.txt	872.up-b0e5b2ade0c1.txt	BRIDGE
873.w4lift-bc0bf296bc21.txt	873.w4lift-3c0660dec8f6.txt	872.up-c7c99a123a53.txt	872.up-f7288f90905a.txt	BRIDGE
873.w4lift-bc633cc4ad02.txt	873.w4lift-60c94a60d8c8.txt	872.up-5f1820a515a6.txt	872.up-608669725f5b.txt	BRIDGE
873.w4lift-bcf14f4c0f61.txt	873.w4lift-1d2097b547c0.txt	872.up-cd67e383d468.txt	872.up-358347036529.txt	BRIDGE
873.w4lift-bde245a5c4b9.txt	873.w4lift-314f2a9adc12.txt	872.up-95c2ad6d4eac.txt	872.up-b0e5b2ade0c1.txt	BRIDGE
873.w4lift-bde245a5c4b9.txt	873.w4lift-a1e4fbb1f6da.txt	872.up-95c2ad6d4eac.txt	872.up-1e68c82452d5.txt	BRIDGE
873.w4lift-c15c3b7de0d2.txt	873.w4lift-02e4398ab1bc.txt	872.up-69cfcee897b0.txt	872.up-5e291240a586.txt	BRIDGE
873.w4lift-c15c3b7de0d2.txt	873.w4lift-2472d27a4a58.txt	872.up-69cfcee897b0.txt	872.up-8e5f5a150c5b.txt	BRIDGE
873.w4lift-c15c3b7de0d2.txt	873.w4lift-c86c3ec85ad7.txt	872.up-69cfcee897b0.txt	872.up-f68b4bd3e17e.txt	BRIDGE
873.w4lift-c1e73df81c24.txt	873.w4lift-1686c85adbff.txt	872.up-e9a840c63948.txt	872.up-b771392d14db.txt	BRIDGE
873.w4lift-c20589c44ca5.txt	873.w4lift-41912793f16c.txt	872.up-f9c27c438cf5.txt	872.up-e327f72c7edb.txt	BRIDGE
873.w4lift-c20589c44ca5.txt	873.w4lift-aedbf3fa92d9.txt	872.up-f9c27c438cf5.txt	872.up-8a5194e7bd6e.txt	BRIDGE
873.w4lift-c20589c44ca5.txt	873.w4lift-ce84e98ea9c9.txt	872.up-f9c27c438cf5.txt	872.up-46a002f84d00.txt	BRIDGE
873.w4lift-c20589c44ca5.txt	873.w4lift-dbe3b61acaa0.txt	872.up-f9c27c438cf5.txt	872.up-8307b7d7527f.txt	BRIDGE
873.w4lift-c20589c44ca5.txt	873.w4lift-e3b303babf93.txt	872.up-f9c27c438cf5.txt	872.up-a6de04af6295.txt	BRIDGE
873.w4lift-c20589c44ca5.txt	873.w4lift-efaf6590c06f.txt	872.up-f9c27c438cf5.txt	872.up-fd79f9347cc6.txt	BRIDGE
873.w4lift-c4185d2d44df.txt	873.w4lift-10259551e038.txt	872.up-5f1820a515a6.txt	872.up-608669725f5b.txt	BRIDGE
873.w4lift-c48df3da0921.txt	873.w4lift-79aa847679f6.txt	872.up-b6285d5e8864.txt	872.up-049d89a139b4.txt	BRIDGE
873.w4lift-c6f2145e405c.txt	873.w4lift-325e05060916.txt	872.up-048c6471a367.txt	872.up-064ebac8c68c.txt	BRIDGE
873.w4lift-c7240df57d45.txt	873.w4lift-fe3f9744a88b.txt	872.up-967b93e8d35d.txt	872.up-918730b9e3a3.txt	BRIDGE
873.w4lift-c7c5816769e3.txt	873.w4lift-791c2549a578.txt	872.up-0ced62e5599e.txt	872.up-ce2a830b0d62.txt	BRIDGE
873.w4lift-c86c3ec85ad7.txt	873.w4lift-02e4398ab1bc.txt	872.up-f68b4bd3e17e.txt	872.up-5e291240a586.txt	BRIDGE
873.w4lift-c86c3ec85ad7.txt	873.w4lift-c15c3b7de0d2.txt	872.up-f68b4bd3e17e.txt	872.up-69cfcee897b0.txt	BRIDGE
873.w4lift-ca9a9068bd55.txt	873.w4lift-cacf13aab7de.txt	872.up-bac5a2cf536f.txt	872.up-aaeae43d97a9.txt	BRIDGE
873.w4lift-cab1c57a00c5.txt	873.w4lift-9606b423c504.txt	872.up-51acc2b57f20.txt	872.up-9789736bc244.txt	BRIDGE
873.w4lift-cacf13aab7de.txt	873.w4lift-ca9a9068bd55.txt	872.up-aaeae43d97a9.txt	872.up-bac5a2cf536f.txt	BRIDGE
873.w4lift-cb26a02b5cff.txt	873.w4lift-065091c647be.txt	872.up-358347036529.txt	872.up-cd67e383d468.txt	BRIDGE
873.w4lift-cb628565642a.txt	873.w4lift-471ea5e2808d.txt	872.up-441620668166.txt	872.up-4c777dfe1f22.txt	BRIDGE
873.w4lift-ce84e98ea9c9.txt	873.w4lift-63286b3bde51.txt	872.up-46a002f84d00.txt	872.up-bfcd91bf9d9a.txt	BRIDGE
873.w4lift-ce84e98ea9c9.txt	873.w4lift-6eabeb5cc6f7.txt	872.up-46a002f84d00.txt	872.up-6c48ed694daa.txt	BRIDGE
873.w4lift-ce84e98ea9c9.txt	873.w4lift-aedbf3fa92d9.txt	872.up-46a002f84d00.txt	872.up-8a5194e7bd6e.txt	BRIDGE
873.w4lift-ce84e98ea9c9.txt	873.w4lift-b87403b583d7.txt	872.up-46a002f84d00.txt	872.up-daf28bae0cbd.txt	BRIDGE
873.w4lift-ce84e98ea9c9.txt	873.w4lift-c20589c44ca5.txt	872.up-46a002f84d00.txt	872.up-f9c27c438cf5.txt	BRIDGE
873.w4lift-ce84e98ea9c9.txt	873.w4lift-dbe3b61acaa0.txt	872.up-46a002f84d00.txt	872.up-8307b7d7527f.txt	BRIDGE
873.w4lift-ce84e98ea9c9.txt	873.w4lift-e3b303babf93.txt	872.up-46a002f84d00.txt	872.up-a6de04af6295.txt	BRIDGE
873.w4lift-d2e2e52f22ce.txt	873.w4lift-420a41aa094b.txt	872.up-c76bed7997ac.txt	872.up-af16aacf0012.txt	BRIDGE
873.w4lift-d43ca34f4e35.txt	873.w4lift-19f024bc6c24.txt	872.up-bf2577972c2d.txt	872.up-dd2f20730b11.txt	BRIDGE
873.w4lift-d78ae42f9d1b.txt	873.w4lift-634ad4a01389.txt	872.up-14dfe0b765b9.txt	872.up-2900d6d01713.txt	BRIDGE
873.w4lift-d78ae42f9d1b.txt	873.w4lift-ff60a2e17edf.txt	872.up-14dfe0b765b9.txt	872.up-1735d39e3fda.txt	BRIDGE
873.w4lift-d80e9cce2bfc.txt	873.w4lift-da0ea6d7f7d2.txt	872.up-8b40f0d0c6b5.txt	872.up-03265cc6ddde.txt	BRIDGE
873.w4lift-d99c6f8b8d58.txt	873.w4lift-74493ec9884d.txt	872.up-793029c1fb87.txt	872.up-07bc5d6728ef.txt	BRIDGE
873.w4lift-da0ea6d7f7d2.txt	873.w4lift-d80e9cce2bfc.txt	872.up-03265cc6ddde.txt	872.up-8b40f0d0c6b5.txt	BRIDGE
873.w4lift-db3b096edc88.txt	873.w4lift-6b589616f701.txt	872.up-f1bdf690c025.txt	872.up-5cc89cac6581.txt	BRIDGE
873.w4lift-db738c921288.txt	873.w4lift-b35b15d7ff97.txt	872.up-967b93e8d35d.txt	872.up-918730b9e3a3.txt	BRIDGE
873.w4lift-dbe3b61acaa0.txt	873.w4lift-63286b3bde51.txt	872.up-8307b7d7527f.txt	872.up-bfcd91bf9d9a.txt	BRIDGE
873.w4lift-dbe3b61acaa0.txt	873.w4lift-9bf5bc00b51f.txt	872.up-8307b7d7527f.txt	872.up-b6e9ebea6ccb.txt	BRIDGE
873.w4lift-dbe3b61acaa0.txt	873.w4lift-aedbf3fa92d9.txt	872.up-8307b7d7527f.txt	872.up-8a5194e7bd6e.txt	BRIDGE
873.w4lift-dbe3b61acaa0.txt	873.w4lift-b87403b583d7.txt	872.up-8307b7d7527f.txt	872.up-daf28bae0cbd.txt	BRIDGE
873.w4lift-dbe3b61acaa0.txt	873.w4lift-c20589c44ca5.txt	872.up-8307b7d7527f.txt	872.up-f9c27c438cf5.txt	BRIDGE
873.w4lift-dbe3b61acaa0.txt	873.w4lift-ce84e98ea9c9.txt	872.up-8307b7d7527f.txt	872.up-46a002f84d00.txt	BRIDGE
873.w4lift-dbe3b61acaa0.txt	873.w4lift-e3b303babf93.txt	872.up-8307b7d7527f.txt	872.up-a6de04af6295.txt	BRIDGE
873.w4lift-e0102f9bb12f.txt	873.w4lift-9acd111ad566.txt	872.up-04951eb121a7.txt	872.up-4e2af0009a66.txt	BRIDGE
873.w4lift-e2e7e9e7db97.txt	873.w4lift-2827cd1a0c0b.txt	872.up-048c6471a367.txt	872.up-064ebac8c68c.txt	BRIDGE
873.w4lift-e339b3191997.txt	873.w4lift-2d7836ce46a2.txt	872.up-26a28cf98505.txt	872.up-42fa7b68f090.txt	BRIDGE
873.w4lift-e3b303babf93.txt	873.w4lift-4527ec9a1399.txt	872.up-a6de04af6295.txt	872.up-55ffbe15f3e5.txt	BRIDGE
873.w4lift-e3b303babf93.txt	873.w4lift-63286b3bde51.txt	872.up-a6de04af6295.txt	872.up-bfcd91bf9d9a.txt	BRIDGE
873.w4lift-e3b303babf93.txt	873.w4lift-c20589c44ca5.txt	872.up-a6de04af6295.txt	872.up-f9c27c438cf5.txt	BRIDGE
873.w4lift-e3b303babf93.txt	873.w4lift-ce84e98ea9c9.txt	872.up-a6de04af6295.txt	872.up-46a002f84d00.txt	BRIDGE
873.w4lift-e3b303babf93.txt	873.w4lift-dbe3b61acaa0.txt	872.up-a6de04af6295.txt	872.up-8307b7d7527f.txt	BRIDGE
873.w4lift-e46230bb9496.txt	873.w4lift-f64bedc83362.txt	872.up-b3fe856d9e31.txt	872.up-81b93b88bbc6.txt	BRIDGE
873.w4lift-e8370f507209.txt	873.w4lift-06d9b5ac0aec.txt	872.up-a6938f30e463.txt	872.up-d08924967b2d.txt	BRIDGE
873.w4lift-e8370f507209.txt	873.w4lift-0b8de8822ee0.txt	872.up-a6938f30e463.txt	872.up-3214cc669fcb.txt	BRIDGE
873.w4lift-e8370f507209.txt	873.w4lift-95cc35d1786b.txt	872.up-a6938f30e463.txt	872.up-d2a86e27252a.txt	BRIDGE
873.w4lift-e867aedf7bb5.txt	873.w4lift-ff60a2e17edf.txt	872.up-f8eec4db9268.txt	872.up-1735d39e3fda.txt	BRIDGE
873.w4lift-ea7e7e561b7c.txt	873.w4lift-f401ffde3f8d.txt	872.up-dcb5b2c1d312.txt	872.up-80155e63e281.txt	BRIDGE
873.w4lift-ea9b71f9f63e.txt	873.w4lift-23ebf37c4b7d.txt	872.up-064ebac8c68c.txt	872.up-048c6471a367.txt	BRIDGE
873.w4lift-eac16b8a22bb.txt	873.w4lift-fd24ee200ebd.txt	872.up-59b86f24eed5.txt	872.up-878b93d55cf3.txt	BRIDGE
873.w4lift-ec4706478f57.txt	873.w4lift-18373c4593df.txt	872.up-dd2f20730b11.txt	872.up-bf2577972c2d.txt	BRIDGE
873.w4lift-ec4706478f57.txt	873.w4lift-4bdc84b4eabf.txt	872.up-dd2f20730b11.txt	872.up-27a966451c87.txt	BRIDGE
873.w4lift-ec7a591181ef.txt	873.w4lift-080f6c45c387.txt	872.up-6e927d4108a3.txt	872.up-8bc7f2b2ef49.txt	BRIDGE
873.w4lift-ec7a591181ef.txt	873.w4lift-09562fda7acf.txt	872.up-6e927d4108a3.txt	872.up-238fdb108a17.txt	BRIDGE
873.w4lift-ec7a591181ef.txt	873.w4lift-0e76e182d4b1.txt	872.up-6e927d4108a3.txt	872.up-8744a153bd86.txt	BRIDGE
873.w4lift-ec7a591181ef.txt	873.w4lift-9df2ff1c4dd0.txt	872.up-6e927d4108a3.txt	872.up-a9e8dd3c28fa.txt	BRIDGE
873.w4lift-ec7a591181ef.txt	873.w4lift-b3535203faac.txt	872.up-6e927d4108a3.txt	872.up-64bed4551eed.txt	BRIDGE
873.w4lift-eddffc8411f7.txt	873.w4lift-0ce6c400d007.txt	872.up-f7288f90905a.txt	872.up-c7c99a123a53.txt	BRIDGE
873.w4lift-ee0b45394a5c.txt	873.w4lift-096918a37b4c.txt	872.up-aaeae43d97a9.txt	872.up-bac5a2cf536f.txt	BRIDGE
873.w4lift-ef002e98cad0.txt	873.w4lift-1f7ce0c40e4e.txt	872.up-8658d199213d.txt	872.up-2068031bb86d.txt	BRIDGE
873.w4lift-efaf6590c06f.txt	873.w4lift-41912793f16c.txt	872.up-fd79f9347cc6.txt	872.up-e327f72c7edb.txt	BRIDGE
873.w4lift-efaf6590c06f.txt	873.w4lift-4527ec9a1399.txt	872.up-fd79f9347cc6.txt	872.up-55ffbe15f3e5.txt	BRIDGE
873.w4lift-efaf6590c06f.txt	873.w4lift-6eabeb5cc6f7.txt	872.up-fd79f9347cc6.txt	872.up-6c48ed694daa.txt	BRIDGE
873.w4lift-efaf6590c06f.txt	873.w4lift-c20589c44ca5.txt	872.up-fd79f9347cc6.txt	872.up-f9c27c438cf5.txt	BRIDGE
873.w4lift-f08820c5124b.txt	873.w4lift-4065b319d843.txt	872.up-793029c1fb87.txt	872.up-07bc5d6728ef.txt	BRIDGE
873.w4lift-f401ffde3f8d.txt	873.w4lift-ea7e7e561b7c.txt	872.up-80155e63e281.txt	872.up-dcb5b2c1d312.txt	BRIDGE
873.w4lift-f64bedc83362.txt	873.w4lift-e46230bb9496.txt	872.up-81b93b88bbc6.txt	872.up-b3fe856d9e31.txt	BRIDGE
873.w4lift-f82913882799.txt	873.w4lift-6ad3b9cd5747.txt	872.up-92c49c81a0a2.txt	872.up-e2b1871fbf7a.txt	BRIDGE
873.w4lift-f912b33a2a90.txt	873.w4lift-1ba8f80e8e98.txt	872.up-939ba9cd96c0.txt	872.up-bfd5537c5d4c.txt	BRIDGE
873.w4lift-fa058a859771.txt	873.w4lift-69274c0d4b0b.txt	872.up-182801f67ea3.txt	872.up-f9bbaebe6c73.txt	BRIDGE
873.w4lift-fa058a859771.txt	873.w4lift-9df2ff1c4dd0.txt	872.up-182801f67ea3.txt	872.up-a9e8dd3c28fa.txt	BRIDGE
873.w4lift-fa058a859771.txt	873.w4lift-a06295a0379d.txt	872.up-182801f67ea3.txt	872.up-96f42b583ba8.txt	BRIDGE
873.w4lift-fa058a859771.txt	873.w4lift-b26b46f94ee4.txt	872.up-182801f67ea3.txt	872.up-5b98b9cb1c0d.txt	BRIDGE
873.w4lift-fb70d1111e45.txt	873.w4lift-19f024bc6c24.txt	872.up-27a966451c87.txt	872.up-dd2f20730b11.txt	BRIDGE
873.w4lift-fd24ee200ebd.txt	873.w4lift-eac16b8a22bb.txt	872.up-878b93d55cf3.txt	872.up-59b86f24eed5.txt	BRIDGE
873.w4lift-fe3f9744a88b.txt	873.w4lift-c7240df57d45.txt	872.up-918730b9e3a3.txt	872.up-967b93e8d35d.txt	BRIDGE
873.w4lift-fe92043c8e0d.txt	873.w4lift-485bcea15518.txt	872.up-967b93e8d35d.txt	872.up-918730b9e3a3.txt	BRIDGE
873.w4lift-fef823a688a6.txt	873.w4lift-3b99fa96ff11.txt	872.up-4f6e4d6ed536.txt	872.up-c780529cd77f.txt	BRIDGE
873.w4lift-fefaa4dd1cb9.txt	873.w4lift-822f6d0401ec.txt	872.up-27a966451c87.txt	872.up-dd2f20730b11.txt	BRIDGE
873.w4lift-ff60a2e17edf.txt	873.w4lift-634ad4a01389.txt	872.up-1735d39e3fda.txt	872.up-2900d6d01713.txt	BRIDGE
873.w4lift-ff60a2e17edf.txt	873.w4lift-d78ae42f9d1b.txt	872.up-1735d39e3fda.txt	872.up-14dfe0b765b9.txt	BRIDGE
873.w4lift-ff60a2e17edf.txt	873.w4lift-e867aedf7bb5.txt	872.up-1735d39e3fda.txt	872.up-f8eec4db9268.txt	BRIDGE
