n	source_class	target_class	rule
7	5906.lswap-3b4f2e286e0c.txt	5906.lswap-4c179f65aa4b.txt	ab88abce72ba
7	5906.lswap-3b4f2e286e0c.txt	5906.lswap-5764c730eaee.txt	ab88abce72ba
7	5906.lswap-3b4f2e286e0c.txt	5906.lswap-5a7a973564fd.txt	ab88abce72ba
7	5906.lswap-3b4f2e286e0c.txt	5906.lswap-6f6f375dca74.txt	ab88abce72ba
7	5906.lswap-3b4f2e286e0c.txt	5906.lswap-7602ba885180.txt	ab88abce72ba
7	5906.lswap-3b4f2e286e0c.txt	5906.lswap-b12d38608f09.txt	ab88abce72ba
7	5906.lswap-3baeeea281f2.txt	5906.lswap-17203113788c.txt	ab88abce72ba
7	5906.lswap-3baeeea281f2.txt	5906.lswap-4c179f65aa4b.txt	ab88abce72ba
7	5906.lswap-3baeeea281f2.txt	5906.lswap-5a55d1641a86.txt	ab88abce72ba
7	5906.lswap-3baeeea281f2.txt	5906.lswap-7602ba885180.txt	ab88abce72ba
7	5906.lswap-3baeeea281f2.txt	5906.lswap-b55f23a2f470.txt	ab88abce72ba
7	5906.lswap-3baeeea281f2.txt	5906.lswap-e0920da719d9.txt	ab88abce72ba
7	5906.lswap-5228890279ca.txt	5906.lswap-17203113788c.txt	ab88abce72ba
7	5906.lswap-5228890279ca.txt	5906.lswap-5a55d1641a86.txt	ab88abce72ba
7	5906.lswap-5228890279ca.txt	5906.lswap-5a7a973564fd.txt	ab88abce72ba
7	5906.lswap-5228890279ca.txt	5906.lswap-aa52880fc9e0.txt	ab88abce72ba
7	5906.lswap-5228890279ca.txt	5906.lswap-b12d38608f09.txt	ab88abce72ba
7	5906.lswap-5228890279ca.txt	5906.lswap-f6dbf9989449.txt	ab88abce72ba
7	5906.lswap-6d0ad177e5ee.txt	5906.lswap-29ee6f7c1197.txt	ab88abce72ba
7	5906.lswap-6d0ad177e5ee.txt	5906.lswap-2ae54d2fd96c.txt	ab88abce72ba
7	5906.lswap-6d0ad177e5ee.txt	5906.lswap-80e6c24a2613.txt	ab88abce72ba
7	5906.lswap-6d0ad177e5ee.txt	5906.lswap-9f3672f6c430.txt	ab88abce72ba
7	5906.lswap-6d0ad177e5ee.txt	5906.lswap-a7d2db45842b.txt	ab88abce72ba
7	5906.lswap-6d0ad177e5ee.txt	5906.lswap-af54b6f406a6.txt	ab88abce72ba
7	5906.lswap-8ed814577309.txt	5906.lswap-2497c9291398.txt	ab88abce72ba
7	5906.lswap-8ed814577309.txt	5906.lswap-2ae54d2fd96c.txt	ab88abce72ba
7	5906.lswap-8ed814577309.txt	5906.lswap-49fac07a5323.txt	ab88abce72ba
7	5906.lswap-8ed814577309.txt	5906.lswap-5dbb54e50268.txt	ab88abce72ba
7	5906.lswap-8ed814577309.txt	5906.lswap-80e6c24a2613.txt	ab88abce72ba
7	5906.lswap-8ed814577309.txt	5906.lswap-9a5cc6a6e3c8.txt	ab88abce72ba
7	5906.lswap-a28e203d65dc.txt	5906.lswap-5764c730eaee.txt	ab88abce72ba
7	5906.lswap-a28e203d65dc.txt	5906.lswap-6f6f375dca74.txt	ab88abce72ba
7	5906.lswap-a28e203d65dc.txt	5906.lswap-aa52880fc9e0.txt	ab88abce72ba
7	5906.lswap-a28e203d65dc.txt	5906.lswap-b55f23a2f470.txt	ab88abce72ba
7	5906.lswap-a28e203d65dc.txt	5906.lswap-e0920da719d9.txt	ab88abce72ba
7	5906.lswap-a28e203d65dc.txt	5906.lswap-f6dbf9989449.txt	ab88abce72ba
7	5906.lswap-df71274e07be.txt	5906.lswap-25804d565b10.txt	ab88abce72ba
7	5906.lswap-df71274e07be.txt	5906.lswap-5dbb54e50268.txt	ab88abce72ba
7	5906.lswap-df71274e07be.txt	5906.lswap-7f47c6e6eeda.txt	ab88abce72ba
7	5906.lswap-df71274e07be.txt	5906.lswap-9a5cc6a6e3c8.txt	ab88abce72ba
7	5906.lswap-df71274e07be.txt	5906.lswap-a7d2db45842b.txt	ab88abce72ba
7	5906.lswap-df71274e07be.txt	5906.lswap-af54b6f406a6.txt	ab88abce72ba
7	5906.lswap-e73e096376f0.txt	5906.lswap-2497c9291398.txt	ab88abce72ba
7	5906.lswap-e73e096376f0.txt	5906.lswap-25804d565b10.txt	ab88abce72ba
7	5906.lswap-e73e096376f0.txt	5906.lswap-29ee6f7c1197.txt	ab88abce72ba
7	5906.lswap-e73e096376f0.txt	5906.lswap-49fac07a5323.txt	ab88abce72ba
7	5906.lswap-e73e096376f0.txt	5906.lswap-7f47c6e6eeda.txt	ab88abce72ba
7	5906.lswap-e73e096376f0.txt	5906.lswap-9f3672f6c430.txt	ab88abce72ba
