rule_id	n	ents_out	ents_in	doors_out	doors_in	n_pairs	sigs	example_pair
4004c6042131	7	1345762,1347562,1374562,1734562,1745236,1752346,1752436,1754236,2317456,2317546,2341756,2431756,3174526,3175246,3175426,3417526,3456172,3457612,3475612,3745612,4175236,4231756,4317526,4523176,4561372,4561732,4576132,4756132,5231746,5234176,5243176,5423176,5613472,5613742,5617342,5761342,6134572,6134752,6137452,6173452,7345612,7452316,7456132,7523416,7524316,7542316,7561342,7613452	1234567,1324567,1342567,1345267,1752364,1752634,1756234,1765234,2317564,2317654,2345617,2361754,2456137,2561347,2613457,2631754,3175264,3175624,3176524,3245617,3425617,3452617,3456127,3617524,4256137,4526137,4561237,4561327,5231764,5236174,5261347,5263174,5612347,5613247,5613427,5623174,6123457,6132457,6134257,6134527,6175234,6231754,6317524,6523174,7523614,7526314,7562314,7652314			1	-	5906.rbnd-0dad091b8ac4.txt~5906.rbnd-2641d60c9d5c.txt
9233133e9c39	7	1234567,1324567,1342567,1345267,1752364,1752634,1756234,1765234,2317564,2317654,2345617,2361754,2456137,2561347,2613457,2631754,3175264,3175624,3176524,3245617,3425617,3452617,3456127,3617524,4256137,4526137,4561237,4561327,5231764,5236174,5261347,5263174,5612347,5613247,5613427,5623174,6123457,6132457,6134257,6134527,6175234,6231754,6317524,6523174,7523614,7526314,7562314,7652314	1345762,1347562,1374562,1734562,1745236,1752346,1752436,1754236,2317456,2317546,2341756,2431756,3174526,3175246,3175426,3417526,3456172,3457612,3475612,3745612,4175236,4231756,4317526,4523176,4561372,4561732,4576132,4756132,5231746,5234176,5243176,5423176,5613472,5613742,5617342,5761342,6134572,6134752,6137452,6173452,7345612,7452316,7456132,7523416,7524316,7542316,7561342,7613452			1	-	5906.rbnd-0dad091b8ac4.txt~5906.rbnd-2641d60c9d5c.txt
