n	source_class	target_class	rule
7	bd458e7fc19e	8beac0703625	ccfcce2967d9
7	bd458e7fc19e	b7460b51db11	299cf5873b3d
7	c1080e26f60c	201006906949	e4f8441995d4
7	c1080e26f60c	278a6fb0926a	877802d0a6d8
7	c1080e26f60c	56126e7237c3	2692f93be643
7	c7c9ad57ef20	590fe2cb2c21	b7f42fbcf252
7	c7c9ad57ef20	6a77e138ea8e	8384fb408dcb
7	c7c9ad57ef20	8d4a807fbabb	51a4c8145597
7	cf8339eb5ca7	6dc582bac458	bc209b9a2e5b
7	cf8339eb5ca7	898b4be7f5f5	299cf5873b3d
7	cf8339eb5ca7	9747e5040c4f	ccfcce2967d9
7	cf8339eb5ca7	ebd38bf2c1cd	bc209b9a2e5b
7	d0b9281ca469	2b6cfbfc27c2	ccfcce2967d9
7	d0b9281ca469	2b8e99475f6c	299cf5873b3d
7	d0b9281ca469	b99b1d60f13e	bc209b9a2e5b
7	d9a28c2d8195	9f233e21883b	e4f8441995d4
7	d9a28c2d8195	a30c7c517d7b	2692f93be643
7	d9a28c2d8195	df2adfa160ec	877802d0a6d8
7	dc8c3c9dc519	6a142cb8e27d	b7f42fbcf252
7	dc8c3c9dc519	6d06ac5a442c	ab88abce72ba
7	dc8c3c9dc519	71afc0a86c10	51a4c8145597
7	dc8c3c9dc519	7f46c8149026	8384fb408dcb
7	dc8c3c9dc519	a8f4f8c29943	d0f1e2321709
7	df2adfa160ec	9f233e21883b	51a4c8145597
7	df2adfa160ec	a30c7c517d7b	b7f42fbcf252
7	df2adfa160ec	d9a28c2d8195	8384fb408dcb
7	df8c9033249e	9b0a88a3309b	299cf5873b3d
7	df8c9033249e	e0f3de4ca026	bc209b9a2e5b
7	df8c9033249e	eff8c653e325	ccfcce2967d9
7	e0f3de4ca026	9b0a88a3309b	e4f8441995d4
7	e0f3de4ca026	df8c9033249e	2692f93be643
7	e0f3de4ca026	eff8c653e325	877802d0a6d8
7	ebd38bf2c1cd	898b4be7f5f5	e4f8441995d4
7	ebd38bf2c1cd	9747e5040c4f	877802d0a6d8
7	ebd38bf2c1cd	cf8339eb5ca7	2692f93be643
7	ed099f3cf1c9	2b8e99475f6c	6714c4a96bb4
7	ed099f3cf1c9	50d865ca7907	a9ba4a917654
7	ed099f3cf1c9	890b6674bd25	860c16d9899d
7	ed099f3cf1c9	987a2fb9ac85	8e5ff4b7b9b5
7	eff8c653e325	9b0a88a3309b	51a4c8145597
7	eff8c653e325	df8c9033249e	b7f42fbcf252
7	eff8c653e325	e0f3de4ca026	8384fb408dcb
