n	source_class	target_class	rule
7	5906.i4a-29c55ed5fbf6.txt	5906.i4a-c1080e26f60c.txt	9729dc5f53f8
7	5906.i4a-29c55ed5fbf6.txt	5906.lswap-6dc582bac458.txt	ab88abce72ba
7	5906.i4a-29c55ed5fbf6.txt	5906.lswap-ebd38bf2c1cd.txt	ab88abce72ba
7	5906.i4a-29c55ed5fbf6.txt	5906.up-56126e7237c3.txt	172c8ba32158
7	5906.i4a-50d865ca7907.txt	5906.i4a-b99b1d60f13e.txt	6714c4a96bb4
7	5906.i4a-50d865ca7907.txt	5906.up-d0b9281ca469.txt	dbe526a6a452
7	5906.i4a-66637a3b8941.txt	5906.i4a-7f46c8149026.txt	d0f1e2321709
7	5906.i4a-66637a3b8941.txt	5906.lswap-1f8e06e3e616.txt	ab88abce72ba
7	5906.i4a-66637a3b8941.txt	5906.lswap-760f8ed53670.txt	ab88abce72ba
7	5906.i4a-66637a3b8941.txt	5906.up-6a142cb8e27d.txt	f1af17db564a
7	5906.i4a-7f46c8149026.txt	5906.i4a-66637a3b8941.txt	d0f1e2321709
7	5906.i4a-7f46c8149026.txt	5906.lswap-1f8e06e3e616.txt	ab88abce72ba
7	5906.i4a-7f46c8149026.txt	5906.lswap-760f8ed53670.txt	ab88abce72ba
7	5906.i4a-7f46c8149026.txt	5906.up-1206598d1ff0.txt	cfe46d0a2eed
7	5906.i4a-b99b1d60f13e.txt	5906.i4a-50d865ca7907.txt	6714c4a96bb4
7	5906.i4a-b99b1d60f13e.txt	5906.up-890b6674bd25.txt	cbba85d1efba
7	5906.i4a-c1080e26f60c.txt	5906.i4a-29c55ed5fbf6.txt	4ecba60aa35e
7	5906.i4a-c1080e26f60c.txt	5906.lswap-6dc582bac458.txt	ab88abce72ba
7	5906.i4a-c1080e26f60c.txt	5906.lswap-ebd38bf2c1cd.txt	ab88abce72ba
7	5906.i4a-c1080e26f60c.txt	5906.up-bd458e7fc19e.txt	68b839f8740c
7	5906.lswap-025c4805fc39.txt	5906.lswap-62d959eb4e73.txt	3a3b52457923
7	5906.lswap-025c4805fc39.txt	5906.up-0db50fc7743c.txt	ab88abce72ba
7	5906.lswap-025c4805fc39.txt	5906.up-53b55626d912.txt	ab88abce72ba
7	5906.lswap-031568aa1b5c.txt	5906.up-0db50fc7743c.txt	ab88abce72ba
7	5906.lswap-031568aa1b5c.txt	5906.up-16ca46d2c5a9.txt	ab88abce72ba
7	5906.lswap-06f4ba2c8122.txt	5906.lswap-09c105553d61.txt	c957d4264558
7	5906.lswap-06f4ba2c8122.txt	5906.lswap-67fc5c2184ab.txt	65d9c5d02da1
7	5906.lswap-06f4ba2c8122.txt	5906.lswap-9bf7e32c6472.txt	8a34ad08d7c8
7	5906.lswap-06f4ba2c8122.txt	5906.up-0a065898a821.txt	ab88abce72ba
7	5906.lswap-06f4ba2c8122.txt	5906.up-377da0a3c300.txt	ab88abce72ba
7	5906.lswap-09c105553d61.txt	5906.lswap-06f4ba2c8122.txt	acfe7a414bb7
7	5906.lswap-09c105553d61.txt	5906.lswap-67fc5c2184ab.txt	eb70d1e95c8b
7	5906.lswap-09c105553d61.txt	5906.lswap-9bf7e32c6472.txt	65d9c5d02da1
7	5906.lswap-09c105553d61.txt	5906.up-c63a66adbc60.txt	ab88abce72ba
7	5906.lswap-09c105553d61.txt	5906.up-d1489855deef.txt	ab88abce72ba
7	5906.lswap-0d13fc4a8a4a.txt	5906.up-1206598d1ff0.txt	ab88abce72ba
7	5906.lswap-0d13fc4a8a4a.txt	5906.up-6a142cb8e27d.txt	ab88abce72ba
7	5906.lswap-0de54c0a7bb6.txt	5906.lswap-49fc63d034f2.txt	0d491f159886
7	5906.lswap-0de54c0a7bb6.txt	5906.lswap-964ebce5847f.txt	7c2769543fc5
7	5906.lswap-0de54c0a7bb6.txt	5906.lswap-eeb9a73f4b33.txt	781dcd7d819f
7	5906.lswap-0de54c0a7bb6.txt	5906.up-2cb6c1139592.txt	ab88abce72ba
7	5906.lswap-0de54c0a7bb6.txt	5906.up-eebb02e3baec.txt	ab88abce72ba
7	5906.lswap-1e70957354f1.txt	5906.lswap-2fb529601be6.txt	7c2769543fc5
7	5906.lswap-1e70957354f1.txt	5906.up-23ca8a9bcc81.txt	ab88abce72ba
7	5906.lswap-1e70957354f1.txt	5906.up-b2d6bec1e3bd.txt	ab88abce72ba
7	5906.lswap-1f8e06e3e616.txt	5906.i4a-66637a3b8941.txt	ab88abce72ba
7	5906.lswap-1f8e06e3e616.txt	5906.i4a-7f46c8149026.txt	ab88abce72ba
7	5906.lswap-20db05a5b51e.txt	5906.up-78d638be95ae.txt	ab88abce72ba
7	5906.lswap-20db05a5b51e.txt	5906.up-e65e244c83d3.txt	ab88abce72ba
7	5906.lswap-25cebe1ff658.txt	5906.lswap-e21e24656b8e.txt	cb47d5e063e0
7	5906.lswap-25cebe1ff658.txt	5906.up-37ac2db82134.txt	ab88abce72ba
7	5906.lswap-25cebe1ff658.txt	5906.up-e1680a9d0e30.txt	ab88abce72ba
7	5906.lswap-28b97fbb68d1.txt	5906.lswap-3a55a72f70d6.txt	2c806c1bf6e3
7	5906.lswap-28b97fbb68d1.txt	5906.lswap-945cf8ae5bef.txt	65d9c5d02da1
7	5906.lswap-28b97fbb68d1.txt	5906.lswap-9f885c2a5e20.txt	db92437171e9
7	5906.lswap-28b97fbb68d1.txt	5906.up-c3afee7ed153.txt	ab88abce72ba
7	5906.lswap-28b97fbb68d1.txt	5906.up-c63a66adbc60.txt	ab88abce72ba
7	5906.lswap-2c94cb485ad7.txt	5906.up-3ffb4355518f.txt	ab88abce72ba
7	5906.lswap-2c94cb485ad7.txt	5906.up-956f3f1864b5.txt	ab88abce72ba
7	5906.lswap-2fb529601be6.txt	5906.lswap-1e70957354f1.txt	2c806c1bf6e3
7	5906.lswap-2fb529601be6.txt	5906.up-7c111e182316.txt	ab88abce72ba
7	5906.lswap-2fb529601be6.txt	5906.up-aed220b1ebc4.txt	ab88abce72ba
7	5906.lswap-3a55a72f70d6.txt	5906.lswap-28b97fbb68d1.txt	7c2769543fc5
7	5906.lswap-3a55a72f70d6.txt	5906.lswap-945cf8ae5bef.txt	2021ad1a80b0
7	5906.lswap-3a55a72f70d6.txt	5906.lswap-9f885c2a5e20.txt	65d9c5d02da1
7	5906.lswap-3a55a72f70d6.txt	5906.up-6597315411ea.txt	ab88abce72ba
7	5906.lswap-3a55a72f70d6.txt	5906.up-d1489855deef.txt	ab88abce72ba
7	5906.lswap-3b66fbdbdf53.txt	5906.up-331e3f0f91ee.txt	ab88abce72ba
7	5906.lswap-3b66fbdbdf53.txt	5906.up-53b55626d912.txt	ab88abce72ba
7	5906.lswap-3c791ffa671d.txt	5906.up-7c111e182316.txt	ab88abce72ba
7	5906.lswap-3c791ffa671d.txt	5906.up-b2d6bec1e3bd.txt	ab88abce72ba
7	5906.lswap-41a210488ac9.txt	5906.lswap-9759fb4af500.txt	781dcd7d819f
7	5906.lswap-41a210488ac9.txt	5906.lswap-be4759bc731a.txt	7c2769543fc5
7	5906.lswap-41a210488ac9.txt	5906.up-2cb6c1139592.txt	ab88abce72ba
7	5906.lswap-41a210488ac9.txt	5906.up-a838f31a7b4f.txt	ab88abce72ba
7	5906.lswap-423441640591.txt	5906.up-23ca8a9bcc81.txt	ab88abce72ba
7	5906.lswap-423441640591.txt	5906.up-aed220b1ebc4.txt	ab88abce72ba
