rule_id	n	ents_out	ents_in	doors_out	doors_in	n_pairs	sigs	example_pair
29acfe26c3eb	7	1234567,1235467,1253467,1436725,1437265,1437625,1463725,1523467,1547263,1547623,1564723,1654723,2143675,2143765,2146375,2154763,2156473,2165473,2345617,2346157,2354617,2534617,2614375,2615473,3456127,3461257,3461527,3546127,3672145,3721465,3726145,3762145,4367215,4372615,4376215,4561237,4612357,4612537,4615237,4637215,4721563,4721653,4726153,4762153,5234617,5346127,5461237,5472163,5472613,5476213,5612347,5647213,6123457,6123547,6125347,6143725,6152347,6154723,6214375,6215473,6372145,6472153,6547213,6721435,7214365,7214635,7215643,7216543,7261435,7261543,7621435,7621543	1234765,1237465,1273465,1354726,1435726,1437256,1437526,1453726,1534726,1547236,1547326,1723465,2135476,2143576,2143756,2145376,2153476,2154736,2315476,2346175,2347615,2374615,2514376,2734615,3154726,3215476,3461275,3461725,3472156,3476125,3547216,3572146,3721456,3725146,3746125,3752146,4357216,4372516,4375216,4537216,4612375,4612735,4617235,4721356,4721536,4723156,4732156,4761235,5143726,5214376,5347216,5372146,5472136,5472316,5473216,5721436,6123475,6123745,6127345,6172345,7213546,7214356,7214536,7215346,7231546,7234615,7251436,7321546,7346125,7461235,7521436,7612345			2	-	5906.lswap-62d959eb4e73.txt~5906.lswap-af54b6f406a6.txt
2b1829f80cf7	7	1257364,1273564,1273654,1275364,1325467,1326574,1326754,1327654,1345762,1347562,1352467,1354267,1372654,1374625,1534762,1623457,1625347,1634275,1634725,1635742,1637542,1652347,1673542,1723465,1763245,2137465,2163475,2341657,2345167,2346175,2417635,2461357,2534167,2546137,2573614,2613547,2651374,2657134,2675134,2716345,2735614,2736514,2753614,2765134,3241765,3254617,3265714,3267514,3276514,3416257,3416527,3427165,3451627,3457612,3461725,3472165,3475612,3476152,3524617,3541672,3542617,3561274,3574162,3612574,3612754,3651274,3726514,3746215,3754162,4162537,4163572,4163752,4165237,4167352,4176325,4261357,4271635,4516237,4576132,4613257,4613527,4617235,4621375,4721635,4756132,4761532,5127364,5132674,5132764,5137264,5162347,5234167,5246137,5341627,5347612,5361274,5416372,5416732,5426137,5461327,5612734,5613472,5713264,5736124,5741632,5761342,6125734,6127354,6127534,6132547,6134572,6134752,6135247,6135427,6153472,6172345,6213745,6234517,6253417,6324175,6342715,6347215,6357412,6375412,6512734,6513274,6513724,6523417,6571324,6735412,6751324,7132654,7163425,7216345,7234615,7265134,7354162,7356124,7361254,7365124,7416352,7462135,7513264,7536124,7541632,7561342,7613452,7615342,7632415,7651324	1234567,1247365,1253467,1273645,1274365,1324657,1324765,1326457,1326547,1342657,1342765,1347265,1357462,1375462,1523467,1563427,1623745,1627345,1632547,1634572,1634752,1635247,1653472,1672345,1734652,2156347,2341675,2345617,2346157,2374165,2416357,2465137,2473615,2476135,2534617,2541637,2613475,2645137,2651347,2654137,2734165,2736415,2743615,2761345,3246517,3247615,3254167,3264517,3265417,3416275,3416725,3421567,3426517,3427615,3456127,3457162,3461257,3461527,3465172,3471652,3472615,3475162,3524167,3574612,3612475,3612745,3641275,3741625,3754612,4127365,4132657,4162375,4162735,4163257,4163527,4167235,4215637,4265137,4276135,4361275,4513267,4561237,4571632,4612537,4613572,4613752,4615237,4651327,4651732,4716532,4726135,4736125,4751632,4761325,5132467,5132647,5134267,5163472,5173462,5234617,5241637,5346127,5347162,5413267,5416327,5461372,5612347,5634217,5716342,5746132,6123457,6124735,6125347,6127435,6132475,6134275,6134725,6135742,6137542,6152347,6237415,6273415,6325417,6342157,6345712,6347512,6352417,6412735,6451327,6513247,6513427,6517342,6534712,6541327,6723415,7163452,7165342,7234165,7261345,7341625,7346512,7361245,7364125,7416235,7436125,7461352,7516342,7546132,7613245,7613425			2	-	5906.lswap-7602ba885180.txt~5906.up-d2559533f431.txt
c5eefe353bce	7	1234567,1247365,1253467,1273645,1274365,1324657,1324765,1326457,1326547,1342657,1342765,1347265,1357462,1375462,1523467,1563427,1623745,1627345,1632547,1634572,1634752,1635247,1653472,1672345,1734652,2156347,2341675,2345617,2346157,2374165,2416357,2465137,2473615,2476135,2534617,2541637,2613475,2645137,2651347,2654137,2734165,2736415,2743615,2761345,3246517,3247615,3254167,3264517,3265417,3416275,3416725,3421567,3426517,3427615,3456127,3457162,3461257,3461527,3465172,3471652,3472615,3475162,3524167,3574612,3612475,3612745,3641275,3741625,3754612,4127365,4132657,4162375,4162735,4163257,4163527,4167235,4215637,4265137,4276135,4361275,4513267,4561237,4571632,4612537,4613572,4613752,4615237,4651327,4651732,4716532,4726135,4736125,4751632,4761325,5132467,5132647,5134267,5163472,5173462,5234617,5241637,5346127,5347162,5413267,5416327,5461372,5612347,5634217,5716342,5746132,6123457,6124735,6125347,6127435,6132475,6134275,6134725,6135742,6137542,6152347,6237415,6273415,6325417,6342157,6345712,6347512,6352417,6412735,6451327,6513247,6513427,6517342,6534712,6541327,6723415,7163452,7165342,7234165,7261345,7341625,7346512,7361245,7364125,7416235,7436125,7461352,7516342,7546132,7613245,7613425	1257364,1273564,1273654,1275364,1325467,1326574,1326754,1327654,1345762,1347562,1352467,1354267,1372654,1374625,1534762,1623457,1625347,1634275,1634725,1635742,1637542,1652347,1673542,1723465,1763245,2137465,2163475,2341657,2345167,2346175,2417635,2461357,2534167,2546137,2573614,2613547,2651374,2657134,2675134,2716345,2735614,2736514,2753614,2765134,3241765,3254617,3265714,3267514,3276514,3416257,3416527,3427165,3451627,3457612,3461725,3472165,3475612,3476152,3524617,3541672,3542617,3561274,3574162,3612574,3612754,3651274,3726514,3746215,3754162,4162537,4163572,4163752,4165237,4167352,4176325,4261357,4271635,4516237,4576132,4613257,4613527,4617235,4621375,4721635,4756132,4761532,5127364,5132674,5132764,5137264,5162347,5234167,5246137,5341627,5347612,5361274,5416372,5416732,5426137,5461327,5612734,5613472,5713264,5736124,5741632,5761342,6125734,6127354,6127534,6132547,6134572,6134752,6135247,6135427,6153472,6172345,6213745,6234517,6253417,6324175,6342715,6347215,6357412,6375412,6512734,6513274,6513724,6523417,6571324,6735412,6751324,7132654,7163425,7216345,7234615,7265134,7354162,7356124,7361254,7365124,7416352,7462135,7513264,7536124,7541632,7561342,7613452,7615342,7632415,7651324			2	-	5906.lswap-7602ba885180.txt~5906.up-d2559533f431.txt
921653b5f057	7	1273465,1325467,1326574,1326754,1327654,1345762,1347562,1352467,1354267,1372654,1374625,1534762,1564273,1623457,1625347,1634725,1635742,1637542,1642573,1645273,1652347,1654273,1673542,1723465,1763245,2137465,2163475,2341657,2345167,2346175,2417635,2461357,2534167,2546137,2571643,2613547,2651374,2657134,2675134,2715643,2716453,2716543,2734615,2765134,3241765,3254617,3265714,3267514,3276514,3416257,3416527,3451627,3457612,3461275,3461725,3472165,3475612,3476152,3524617,3541672,3542617,3574162,3726514,3746215,3754162,4162537,4163572,4163752,4165237,4167352,4176325,4257163,4261357,4271563,4271653,4516237,4527163,4576132,4612735,4613257,4613527,4617235,4621375,4721635,4756132,4761532,5132674,5132764,5137264,5162347,5234167,5246137,5271643,5341627,5347612,5416372,5416732,5426137,5427163,5461327,5613472,5642713,5713264,5716423,5741632,5761342,6127345,6132547,6134572,6134752,6135247,6135427,6153472,6172345,6213745,6234517,6253417,6324175,6347215,6357412,6375412,6425713,6427153,6452713,6513274,6513724,6523417,6542713,6571324,6735412,6751324,7132654,7156423,7164253,7164523,7165423,7216345,7234615,7265134,7346125,7354162,7416352,7462135,7513264,7541632,7561342,7613452,7615342,7632415,7651324	1234567,1253467,1324657,1324765,1326457,1326547,1342657,1342765,1347265,1357462,1364275,1375462,1523467,1563427,1623745,1627345,1632547,1634572,1634752,1635247,1642375,1643275,1653472,1672345,1734652,2156347,2341675,2345617,2346157,2371645,2374165,2416357,2465137,2476135,2534617,2541637,2613475,2645137,2651347,2654137,2713645,2716435,2734165,2761345,3246517,3247615,3254167,3264517,3265417,3271645,3416275,3416725,3421567,3426517,3427615,3456127,3457162,3461257,3461527,3465172,3471652,3472615,3475162,3524167,3574612,3642715,3716425,3741625,3754612,4132657,4162375,4162735,4163257,4163527,4167235,4215637,4237165,4265137,4271365,4276135,4327165,4513267,4561237,4571632,4612537,4613572,4613752,4615237,4651327,4651732,4716532,4726135,4751632,4761325,5132467,5132647,5134267,5163472,5173462,5234617,5241637,5346127,5347162,5413267,5416327,5461372,5612347,5634217,5716342,5746132,6123457,6125347,6132475,6134275,6134725,6135742,6137542,6152347,6237415,6273415,6325417,6342157,6345712,6347512,6352417,6423715,6427135,6432715,6451327,6513247,6513427,6517342,6534712,6541327,6723415,7136425,7163452,7164235,7164325,7165342,7234165,7261345,7341625,7346512,7416235,7461352,7516342,7546132,7613245,7613425			2	-	5906.lswap-f6dbf9989449.txt~5906.up-d2559533f431.txt
a003705bbbb1	7	1234567,1253467,1324657,1324765,1326457,1326547,1342657,1342765,1347265,1357462,1364275,1375462,1523467,1563427,1623745,1627345,1632547,1634572,1634752,1635247,1642375,1643275,1653472,1672345,1734652,2156347,2341675,2345617,2346157,2371645,2374165,2416357,2465137,2476135,2534617,2541637,2613475,2645137,2651347,2654137,2713645,2716435,2734165,2761345,3246517,3247615,3254167,3264517,3265417,3271645,3416275,3416725,3421567,3426517,3427615,3456127,3457162,3461257,3461527,3465172,3471652,3472615,3475162,3524167,3574612,3642715,3716425,3741625,3754612,4132657,4162375,4162735,4163257,4163527,4167235,4215637,4237165,4265137,4271365,4276135,4327165,4513267,4561237,4571632,4612537,4613572,4613752,4615237,4651327,4651732,4716532,4726135,4751632,4761325,5132467,5132647,5134267,5163472,5173462,5234617,5241637,5346127,5347162,5413267,5416327,5461372,5612347,5634217,5716342,5746132,6123457,6125347,6132475,6134275,6134725,6135742,6137542,6152347,6237415,6273415,6325417,6342157,6345712,6347512,6352417,6423715,6427135,6432715,6451327,6513247,6513427,6517342,6534712,6541327,6723415,7136425,7163452,7164235,7164325,7165342,7234165,7261345,7341625,7346512,7416235,7461352,7516342,7546132,7613245,7613425	1273465,1325467,1326574,1326754,1327654,1345762,1347562,1352467,1354267,1372654,1374625,1534762,1564273,1623457,1625347,1634725,1635742,1637542,1642573,1645273,1652347,1654273,1673542,1723465,1763245,2137465,2163475,2341657,2345167,2346175,2417635,2461357,2534167,2546137,2571643,2613547,2651374,2657134,2675134,2715643,2716453,2716543,2734615,2765134,3241765,3254617,3265714,3267514,3276514,3416257,3416527,3451627,3457612,3461275,3461725,3472165,3475612,3476152,3524617,3541672,3542617,3574162,3726514,3746215,3754162,4162537,4163572,4163752,4165237,4167352,4176325,4257163,4261357,4271563,4271653,4516237,4527163,4576132,4612735,4613257,4613527,4617235,4621375,4721635,4756132,4761532,5132674,5132764,5137264,5162347,5234167,5246137,5271643,5341627,5347612,5416372,5416732,5426137,5427163,5461327,5613472,5642713,5713264,5716423,5741632,5761342,6127345,6132547,6134572,6134752,6135247,6135427,6153472,6172345,6213745,6234517,6253417,6324175,6347215,6357412,6375412,6425713,6427153,6452713,6513274,6513724,6523417,6542713,6571324,6735412,6751324,7132654,7156423,7164253,7164523,7165423,7216345,7234615,7265134,7346125,7354162,7416352,7462135,7513264,7541632,7561342,7613452,7615342,7632415,7651324			2	-	5906.lswap-f6dbf9989449.txt~5906.up-d2559533f431.txt
c9d65fee4f73	7	1234567,1247365,1253467,1257634,1273645,1274365,1275634,1276354,1324765,1342765,1347265,1357462,1364275,1375462,1523467,1527634,1563427,1573264,1623745,1627345,1632547,1634572,1634752,1635247,1642375,1643275,1653472,1672345,1732564,1734652,1735264,1753264,2156347,2341675,2345617,2346157,2371645,2374165,2416357,2473615,2476135,2534617,2541637,2561734,2576314,2613475,2615734,2617354,2617534,2713645,2716435,2734165,2736415,2743615,2756314,2761345,2763154,2763514,3125764,3127564,3152764,3247615,3254167,3256174,3261574,3261754,3271645,3416275,3416725,3421567,3427615,3456127,3457162,3461257,3461527,3465172,3471652,3472615,3475162,3512764,3524167,3526174,3574612,3612475,3612745,3641275,3642715,3716425,3741625,3754612,4127365,4162375,4162735,4163257,4163527,4167235,4215637,4237165,4271365,4276135,4327165,4361275,4561237,4571632,4612537,4613572,4613752,4615237,4651732,4716532,4726135,4736125,4751632,4761325,5127634,5163472,5173462,5234617,5241637,5261734,5276314,5326174,5346127,5347162,5416327,5461372,5612347,5617324,5631274,5634217,5716342,5732614,5746132,5763124,6123457,6124735,6125347,6127435,6132475,6134275,6134725,6135742,6137542,6152347,6157324,6173254,6173524,6175324,6237415,6273415,6312574,6312754,6315274,6325417,6342157,6345712,6347512,6351274,6352417,6412735,6423715,6427135,6432715,6517342,6534712,6723415,7136425,7163452,7164235,7164325,7165342,7234165,7261345,7325614,7326154,7341625,7346512,7352614,7361245,7364125,7416235,7436125,7461352,7516342,7532614,7546132,7563124,7613245,7613425,7631254,7631524,7635124	1247635,1257364,1273564,1273654,1274635,1275364,1276345,1325467,1345762,1347562,1352467,1354267,1374625,1427635,1473265,1534762,1564273,1623457,1625347,1634725,1635742,1637542,1642573,1645273,1652347,1654273,1673542,1723465,1732465,1734265,1743265,1763245,2137465,2163475,2341657,2345167,2346175,2417635,2461357,2461735,2476315,2534167,2546137,2571643,2573614,2613547,2614735,2617345,2617435,2715643,2716453,2716543,2735614,2736514,2746315,2753614,2763145,2763415,3124765,3127465,3142765,3241765,3246175,3254617,3261475,3261745,3412765,3416257,3416527,3426175,3451627,3457612,3461725,3472165,3475612,3476152,3524617,3541672,3542617,3561274,3574162,3612574,3612754,3651274,3746215,3754162,4127635,4162537,4163572,4163752,4165237,4167352,4176325,4257163,4261357,4261735,4271563,4271653,4276315,4326175,4516237,4527163,4576132,4613257,4613527,4617235,4617325,4621375,4631275,4721635,4732615,4756132,4761532,4763125,5127364,5162347,5234167,5246137,5271643,5341627,5347612,5361274,5416372,5416732,5426137,5427163,5461327,5612734,5613472,5642713,5716423,5736124,5741632,5761342,6125734,6127354,6127534,6132547,6134572,6134752,6135247,6135427,6147325,6153472,6172345,6173245,6173425,6174325,6213745,6234517,6253417,6312475,6312745,6314275,6324175,6341275,6347215,6357412,6375412,6425713,6427153,6452713,6512734,6523417,6542713,6735412,7156423,7164253,7164523,7165423,7216345,7234615,7324615,7326145,7342615,7354162,7356124,7361254,7365124,7416352,7432615,7462135,7463125,7536124,7541632,7561342,7613452,7615342,7631245,7631425,7632415,7634125			2	-	5906.lswap-af54b6f406a6.txt~5906.up-e948752d6a32.txt
045ff6b79066	7	1247635,1257364,1273564,1273654,1274635,1275364,1276345,1325467,1345762,1347562,1352467,1354267,1374625,1427635,1473265,1534762,1564273,1623457,1625347,1634725,1635742,1637542,1642573,1645273,1652347,1654273,1673542,1723465,1732465,1734265,1743265,1763245,2137465,2163475,2341657,2345167,2346175,2417635,2461357,2461735,2476315,2534167,2546137,2571643,2573614,2613547,2614735,2617345,2617435,2715643,2716453,2716543,2735614,2736514,2746315,2753614,2763145,2763415,3124765,3127465,3142765,3241765,3246175,3254617,3261475,3261745,3412765,3416257,3416527,3426175,3451627,3457612,3461725,3472165,3475612,3476152,3524617,3541672,3542617,3561274,3574162,3612574,3612754,3651274,3746215,3754162,4127635,4162537,4163572,4163752,4165237,4167352,4176325,4257163,4261357,4261735,4271563,4271653,4276315,4326175,4516237,4527163,4576132,4613257,4613527,4617235,4617325,4621375,4631275,4721635,4732615,4756132,4761532,4763125,5127364,5162347,5234167,5246137,5271643,5341627,5347612,5361274,5416372,5416732,5426137,5427163,5461327,5612734,5613472,5642713,5716423,5736124,5741632,5761342,6125734,6127354,6127534,6132547,6134572,6134752,6135247,6135427,6147325,6153472,6172345,6173245,6173425,6174325,6213745,6234517,6253417,6312475,6312745,6314275,6324175,6341275,6347215,6357412,6375412,6425713,6427153,6452713,6512734,6523417,6542713,6735412,7156423,7164253,7164523,7165423,7216345,7234615,7324615,7326145,7342615,7354162,7356124,7361254,7365124,7416352,7432615,7462135,7463125,7536124,7541632,7561342,7613452,7615342,7631245,7631425,7632415,7634125	1234567,1247365,1253467,1257634,1273645,1274365,1275634,1276354,1324765,1342765,1347265,1357462,1364275,1375462,1523467,1527634,1563427,1573264,1623745,1627345,1632547,1634572,1634752,1635247,1642375,1643275,1653472,1672345,1732564,1734652,1735264,1753264,2156347,2341675,2345617,2346157,2371645,2374165,2416357,2473615,2476135,2534617,2541637,2561734,2576314,2613475,2615734,2617354,2617534,2713645,2716435,2734165,2736415,2743615,2756314,2761345,2763154,2763514,3125764,3127564,3152764,3247615,3254167,3256174,3261574,3261754,3271645,3416275,3416725,3421567,3427615,3456127,3457162,3461257,3461527,3465172,3471652,3472615,3475162,3512764,3524167,3526174,3574612,3612475,3612745,3641275,3642715,3716425,3741625,3754612,4127365,4162375,4162735,4163257,4163527,4167235,4215637,4237165,4271365,4276135,4327165,4361275,4561237,4571632,4612537,4613572,4613752,4615237,4651732,4716532,4726135,4736125,4751632,4761325,5127634,5163472,5173462,5234617,5241637,5261734,5276314,5326174,5346127,5347162,5416327,5461372,5612347,5617324,5631274,5634217,5716342,5732614,5746132,5763124,6123457,6124735,6125347,6127435,6132475,6134275,6134725,6135742,6137542,6152347,6157324,6173254,6173524,6175324,6237415,6273415,6312574,6312754,6315274,6325417,6342157,6345712,6347512,6351274,6352417,6412735,6423715,6427135,6432715,6517342,6534712,6723415,7136425,7163452,7164235,7164325,7165342,7234165,7261345,7325614,7326154,7341625,7346512,7352614,7361245,7364125,7416235,7436125,7461352,7516342,7532614,7546132,7563124,7613245,7613425,7631254,7631524,7635124			2	-	5906.lswap-af54b6f406a6.txt~5906.up-e948752d6a32.txt
1953b28ffc27	7	1234567,1253467,1257634,1275634,1276354,1324765,1342765,1347265,1357462,1375462,1523467,1527634,1563427,1573264,1623745,1627345,1632547,1634572,1634752,1635247,1653472,1672345,1732564,1734652,1735264,1753264,2156347,2341675,2345617,2346157,2374165,2416357,2476135,2534617,2541637,2561734,2576314,2613475,2615734,2617354,2617534,2734165,2756314,2761345,2763154,2763514,3125764,3127564,3152764,3247615,3254167,3256174,3261574,3261754,3416275,3416725,3421567,3427615,3456127,3457162,3461257,3461527,3465172,3471652,3472615,3475162,3512764,3524167,3526174,3574612,3741625,3754612,4162375,4162735,4163257,4163527,4167235,4215637,4276135,4561237,4571632,4612537,4613572,4613752,4615237,4651732,4716532,4726135,4751632,4761325,5127634,5163472,5173462,5234617,5241637,5261734,5276314,5326174,5346127,5347162,5416327,5461372,5612347,5617324,5631274,5634217,5716342,5732614,5746132,5763124,6123457,6125347,6132475,6134275,6134725,6135742,6137542,6152347,6157324,6173254,6173524,6175324,6237415,6273415,6312574,6312754,6315274,6325417,6342157,6345712,6347512,6351274,6352417,6517342,6534712,6723415,7163452,7165342,7234165,7261345,7325614,7326154,7341625,7346512,7352614,7416235,7461352,7516342,7532614,7546132,7563124,7613245,7613425,7631254,7631524,7635124	1247635,1273465,1274635,1276345,1325467,1345762,1347562,1352467,1354267,1374625,1427635,1473265,1534762,1623457,1625347,1634275,1634725,1635742,1637542,1652347,1673542,1723465,1732465,1734265,1743265,1763245,2137465,2163475,2341657,2345167,2346175,2417635,2461357,2461735,2476315,2534167,2546137,2613547,2614735,2617345,2617435,2716345,2734615,2746315,2763145,2763415,3124765,3127465,3142765,3241765,3246175,3254617,3261475,3261745,3412765,3416257,3416527,3426175,3427165,3451627,3457612,3461275,3461725,3472165,3475612,3476152,3524617,3541672,3542617,3574162,3746215,3754162,4127635,4162537,4163572,4163752,4165237,4167352,4176325,4261357,4261735,4271635,4276315,4326175,4516237,4576132,4612735,4613257,4613527,4617235,4617325,4621375,4631275,4721635,4732615,4756132,4761532,4763125,5162347,5234167,5246137,5341627,5347612,5416372,5416732,5426137,5461327,5613472,5741632,5761342,6127345,6132547,6134572,6134752,6135247,6135427,6147325,6153472,6172345,6173245,6173425,6174325,6213745,6234517,6253417,6312475,6312745,6314275,6324175,6341275,6342715,6347215,6357412,6375412,6523417,6735412,7163425,7216345,7234615,7324615,7326145,7342615,7346125,7354162,7416352,7432615,7462135,7463125,7541632,7561342,7613452,7615342,7631245,7631425,7632415,7634125			2	-	5906.lswap-af54b6f406a6.txt~5906.up-eebb02e3baec.txt
5e303fc5a688	7	1247635,1273465,1274635,1276345,1325467,1345762,1347562,1352467,1354267,1374625,1427635,1473265,1534762,1623457,1625347,1634275,1634725,1635742,1637542,1652347,1673542,1723465,1732465,1734265,1743265,1763245,2137465,2163475,2341657,2345167,2346175,2417635,2461357,2461735,2476315,2534167,2546137,2613547,2614735,2617345,2617435,2716345,2734615,2746315,2763145,2763415,3124765,3127465,3142765,3241765,3246175,3254617,3261475,3261745,3412765,3416257,3416527,3426175,3427165,3451627,3457612,3461275,3461725,3472165,3475612,3476152,3524617,3541672,3542617,3574162,3746215,3754162,4127635,4162537,4163572,4163752,4165237,4167352,4176325,4261357,4261735,4271635,4276315,4326175,4516237,4576132,4612735,4613257,4613527,4617235,4617325,4621375,4631275,4721635,4732615,4756132,4761532,4763125,5162347,5234167,5246137,5341627,5347612,5416372,5416732,5426137,5461327,5613472,5741632,5761342,6127345,6132547,6134572,6134752,6135247,6135427,6147325,6153472,6172345,6173245,6173425,6174325,6213745,6234517,6253417,6312475,6312745,6314275,6324175,6341275,6342715,6347215,6357412,6375412,6523417,6735412,7163425,7216345,7234615,7324615,7326145,7342615,7346125,7354162,7416352,7432615,7462135,7463125,7541632,7561342,7613452,7615342,7631245,7631425,7632415,7634125	1234567,1253467,1257634,1275634,1276354,1324765,1342765,1347265,1357462,1375462,1523467,1527634,1563427,1573264,1623745,1627345,1632547,1634572,1634752,1635247,1653472,1672345,1732564,1734652,1735264,1753264,2156347,2341675,2345617,2346157,2374165,2416357,2476135,2534617,2541637,2561734,2576314,2613475,2615734,2617354,2617534,2734165,2756314,2761345,2763154,2763514,3125764,3127564,3152764,3247615,3254167,3256174,3261574,3261754,3416275,3416725,3421567,3427615,3456127,3457162,3461257,3461527,3465172,3471652,3472615,3475162,3512764,3524167,3526174,3574612,3741625,3754612,4162375,4162735,4163257,4163527,4167235,4215637,4276135,4561237,4571632,4612537,4613572,4613752,4615237,4651732,4716532,4726135,4751632,4761325,5127634,5163472,5173462,5234617,5241637,5261734,5276314,5326174,5346127,5347162,5416327,5461372,5612347,5617324,5631274,5634217,5716342,5732614,5746132,5763124,6123457,6125347,6132475,6134275,6134725,6135742,6137542,6152347,6157324,6173254,6173524,6175324,6237415,6273415,6312574,6312754,6315274,6325417,6342157,6345712,6347512,6351274,6352417,6517342,6534712,6723415,7163452,7165342,7234165,7261345,7325614,7326154,7341625,7346512,7352614,7416235,7461352,7516342,7532614,7546132,7563124,7613245,7613425,7631254,7631524,7635124			2	-	5906.lswap-af54b6f406a6.txt~5906.up-eebb02e3baec.txt
6e38383cfc72	7	1273465,1325467,1326574,1326754,1327654,1345762,1347562,1352467,1354267,1372654,1374625,1473265,1534762,1623457,1625347,1634275,1634725,1635742,1637542,1652347,1673542,1723465,1732465,1734265,1743265,1763245,2137465,2163475,2341657,2345167,2346175,2417635,2461357,2461735,2534167,2546137,2613547,2614735,2617345,2617435,2651374,2657134,2675134,2716345,2734615,2765134,3241765,3246175,3254617,3261475,3261745,3265714,3267514,3276514,3416257,3416527,3426175,3427165,3451627,3457612,3461275,3461725,3472165,3475612,3476152,3524617,3541672,3542617,3574162,3726514,3746215,3754162,4162537,4163572,4163752,4165237,4167352,4176325,4261357,4261735,4271635,4326175,4516237,4576132,4612735,4613257,4613527,4617235,4617325,4621375,4721635,4732615,4756132,4761532,5132674,5132764,5137264,5162347,5234167,5246137,5341627,5347612,5416372,5416732,5426137,5461327,5613472,5713264,5741632,5761342,6127345,6132547,6134572,6134752,6135247,6135427,6147325,6153472,6172345,6173245,6173425,6174325,6213745,6234517,6253417,6324175,6342715,6347215,6357412,6375412,6513274,6513724,6523417,6571324,6735412,6751324,7132654,7163425,7216345,7234615,7265134,7324615,7326145,7342615,7346125,7354162,7416352,7432615,7462135,7513264,7541632,7561342,7613452,7615342,7632415,7651324	1234567,1253467,1324657,1324765,1326457,1326547,1342657,1342765,1347265,1357462,1375462,1523467,1563427,1573264,1623745,1627345,1632547,1634572,1634752,1635247,1653472,1672345,1732564,1734652,1735264,1753264,2156347,2341675,2345617,2346157,2374165,2416357,2465137,2476135,2534617,2541637,2561734,2613475,2615734,2617354,2617534,2645137,2651347,2654137,2734165,2761345,3246517,3247615,3254167,3256174,3261574,3261754,3264517,3265417,3416275,3416725,3421567,3426517,3427615,3456127,3457162,3461257,3461527,3465172,3471652,3472615,3475162,3524167,3526174,3574612,3741625,3754612,4132657,4162375,4162735,4163257,4163527,4167235,4215637,4265137,4276135,4513267,4561237,4571632,4612537,4613572,4613752,4615237,4651327,4651732,4716532,4726135,4751632,4761325,5132467,5132647,5134267,5163472,5173462,5234617,5241637,5261734,5326174,5346127,5347162,5413267,5416327,5461372,5612347,5617324,5634217,5716342,5732614,5746132,6123457,6125347,6132475,6134275,6134725,6135742,6137542,6152347,6157324,6173254,6173524,6175324,6237415,6273415,6325417,6342157,6345712,6347512,6352417,6451327,6513247,6513427,6517342,6534712,6541327,6723415,7163452,7165342,7234165,7261345,7325614,7326154,7341625,7346512,7352614,7416235,7461352,7516342,7532614,7546132,7613245,7613425			2	-	5906.lswap-0de54c0a7bb6.txt~5906.lswap-e2d18fca77cb.txt
