S	d3	d4	d5	ip	weight	depth	exit_part	target_fresh
140	6	1	0	0	3	558	6	0
140	6	1	0	0	3	588	6	0
140	6	1	0	0	3	666	6	0
140	6	1	0	0	3	102	3	0
140	6	1	0	0	3	132	6	0
140	6	1	0	0	3	162	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	150	2	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	210	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	510	6	0
140	6	1	0	0	3	540	6	0
140	6	1	0	0	3	570	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	150	6	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	210	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	528	6	0
140	6	1	0	0	3	558	6	0
140	6	1	0	0	3	588	6	0
140	6	1	0	0	3	618	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	600	2	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	102	2	0
140	6	1	0	0	3	540	3	0
140	6	1	0	0	3	570	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	390	6	0
140	6	1	0	0	3	420	6	0
140	6	1	0	0	3	450	6	0
140	6	1	0	0	4	480	6	0
140	6	1	0	0	3	510	6	0
140	6	1	0	0	3	540	6	0
140	6	1	0	0	3	570	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	222	6	0
140	6	1	0	0	3	252	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	558	6	0
140	6	1	0	0	3	588	6	0
140	6	1	0	0	3	618	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	150	6	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	570	2	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	336	6	0
140	6	1	0	0	3	366	6	0
140	6	1	0	0	3	396	6	0
140	6	1	0	0	3	594	6	0
140	6	1	0	0	3	150	2	0
140	6	1	0	0	3	540	3	0
140	6	1	0	0	3	570	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	126	2	0
140	6	1	0	0	3	468	6	0
140	6	1	0	0	3	498	6	0
140	6	1	0	0	4	528	6	0
140	6	1	0	0	3	630	3	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	78	2	0
140	6	1	0	0	3	540	3	0
140	6	1	0	0	3	570	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	150	2	0
140	6	1	0	0	3	468	3	0
140	6	1	0	0	3	498	6	0
140	6	1	0	0	4	528	6	0
140	6	1	0	0	3	606	3	0
140	6	1	0	0	3	636	6	0
140	6	1	0	0	3	666	6	0
140	6	1	0	0	3	510	6	0
140	6	1	0	0	3	540	6	0
140	6	1	0	0	3	570	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	150	6	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	306	2	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	150	6	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	210	6	0
140	6	1	0	0	3	390	2	0
140	6	1	0	0	3	420	6	0
140	6	1	0	0	3	450	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	126	3	0
140	6	1	0	0	3	156	6	0
140	6	1	0	0	3	186	6	0
140	6	1	0	0	4	360	6	0
140	6	1	0	0	3	390	6	0
140	6	1	0	0	3	420	6	0
140	6	1	0	0	3	450	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	150	6	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	210	6	0
140	6	1	0	0	3	126	2	0
140	6	1	0	0	3	540	6	0
140	6	1	0	0	3	570	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	216	6	0
140	6	1	0	0	3	246	6	0
140	6	1	0	0	3	276	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	150	6	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	690	2	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	240	6	0
140	6	1	0	0	3	270	6	0
140	6	1	0	0	3	300	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	150	6	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	690	2	0
140	6	1	0	0	3	102	6	0
140	6	1	0	0	3	180	3	0
140	6	1	0	0	3	210	6	0
140	6	1	0	0	4	240	6	0
140	6	1	0	0	3	270	6	0
140	6	1	0	0	3	300	6	0
140	6	1	0	0	3	474	2	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	150	6	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	210	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	150	6	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	690	2	0
140	6	1	0	0	3	102	6	0
140	6	1	0	0	3	132	6	0
140	6	1	0	0	3	162	6	0
140	6	1	0	0	4	288	6	0
140	6	1	0	0	3	318	6	0
140	6	1	0	0	3	348	6	0
140	6	1	0	0	3	522	2	0
140	6	1	0	0	3	510	6	0
140	6	1	0	0	3	540	6	0
140	6	1	0	0	3	570	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	210	6	0
140	6	1	0	0	4	240	6	0
140	6	1	0	0	3	366	6	0
140	6	1	0	0	3	396	6	0
140	6	1	0	0	3	426	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	150	6	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	234	2	0
140	6	1	0	0	3	342	2	0
140	6	1	0	0	3	372	6	0
140	6	1	0	0	3	402	6	0
140	6	1	0	0	4	432	6	0
140	6	1	0	0	3	462	6	0
140	6	1	0	0	3	492	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	54	6	0
140	6	1	0	0	3	84	6	0
140	6	1	0	0	3	114	6	0
140	6	1	0	0	4	240	6	0
140	6	1	0	0	3	270	6	0
140	6	1	0	0	3	300	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	150	6	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	210	6	0
140	6	1	0	0	3	510	6	0
140	6	1	0	0	3	540	6	0
140	6	1	0	0	3	570	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	150	6	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	210	6	0
140	6	1	0	0	3	54	6	0
140	6	1	0	0	3	540	3	0
140	6	1	0	0	3	570	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	150	6	0
140	6	1	0	0	3	300	3	0
140	6	1	0	0	3	330	6	0
140	6	1	0	0	4	360	6	0
140	6	1	0	0	3	438	3	0
140	6	1	0	0	3	468	6	0
140	6	1	0	0	3	498	6	0
140	6	1	0	0	3	294	6	0
140	6	1	0	0	3	420	6	0
140	6	1	0	0	3	450	6	0
140	6	1	0	0	4	480	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	54	2	0
140	6	1	0	0	3	180	3	0
140	6	1	0	0	3	210	6	0
140	6	1	0	0	4	240	6	0
140	6	1	0	0	3	630	3	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	420	6	0
140	6	1	0	0	3	450	6	0
140	6	1	0	0	4	480	6	0
140	6	1	0	0	3	606	6	0
140	6	1	0	0	3	636	6	0
140	6	1	0	0	3	666	6	0
140	6	1	0	0	3	342	6	0
140	6	1	0	0	3	372	6	0
140	6	1	0	0	3	402	6	0
140	6	1	0	0	4	432	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	480	2	0
140	6	1	0	0	3	510	6	0
140	6	1	0	0	3	540	6	0
140	6	1	0	0	3	666	2	0
140	6	1	0	0	3	150	3	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	210	6	0
140	6	1	0	0	4	432	2	0
140	6	1	0	0	3	462	6	0
140	6	1	0	0	3	492	6	0
140	6	1	0	0	3	522	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	150	6	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	210	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	150	6	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	210	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	144	2	0
140	6	1	0	0	3	174	6	0
140	6	1	0	0	3	204	6	0
140	6	1	0	0	3	666	2	0
140	6	1	0	0	3	342	2	0
140	6	1	0	0	3	372	6	0
140	6	1	0	0	3	402	6	0
140	6	1	0	0	4	432	6	0
140	6	1	0	0	3	462	6	0
140	6	1	0	0	3	492	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	144	6	0
140	6	1	0	0	3	174	6	0
140	6	1	0	0	3	204	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	126	3	0
140	6	1	0	0	3	156	6	0
140	6	1	0	0	3	186	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	510	2	0
140	6	1	0	0	3	540	6	0
140	6	1	0	0	3	570	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	486	6	0
140	6	1	0	0	3	516	6	0
140	6	1	0	0	3	546	6	0
140	6	1	0	0	3	102	2	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	210	6	0
140	6	1	0	0	4	240	6	0
140	6	1	0	0	3	270	6	0
140	6	1	0	0	3	300	6	0
140	6	1	0	0	3	666	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	222	6	0
140	6	1	0	0	3	252	6	0
140	6	1	0	0	3	498	2	0
140	6	1	0	0	3	294	2	0
140	6	1	0	0	3	324	6	0
140	6	1	0	0	3	354	6	0
140	6	1	0	0	4	384	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	192	2	0
140	6	1	0	0	3	222	6	0
140	6	1	0	0	3	252	6	0
140	6	1	0	0	3	282	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	240	6	0
140	6	1	0	0	3	270	6	0
140	6	1	0	0	3	300	6	0
140	6	1	0	0	3	426	6	0
140	6	1	0	0	3	246	2	0
140	6	1	0	0	3	276	6	0
140	6	1	0	0	3	306	6	0
140	6	1	0	0	4	480	2	0
140	6	1	0	0	3	558	3	0
140	6	1	0	0	3	588	6	0
140	6	1	0	0	3	618	6	0
140	6	1	0	0	3	270	3	0
140	6	1	0	0	3	300	6	0
140	6	1	0	0	3	330	6	0
140	6	1	0	0	4	360	6	0
140	6	1	0	0	3	390	6	0
140	6	1	0	0	3	420	6	0
140	6	1	0	0	3	450	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	360	6	0
140	6	1	0	0	3	390	6	0
140	6	1	0	0	3	420	6	0
140	6	1	0	0	3	450	6	0
140	6	1	0	0	3	102	3	0
140	6	1	0	0	3	132	6	0
140	6	1	0	0	3	162	6	0
140	6	1	0	0	4	600	2	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	390	2	0
140	6	1	0	0	3	420	6	0
140	6	1	0	0	3	450	6	0
140	6	1	0	0	4	480	6	0
140	6	1	0	0	3	510	6	0
140	6	1	0	0	3	540	6	0
140	6	1	0	0	3	570	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	150	6	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	210	6	0
140	6	1	0	0	3	102	6	0
140	6	1	0	0	3	132	6	0
140	6	1	0	0	3	162	6	0
140	6	1	0	0	4	192	6	0
140	6	1	0	0	3	222	6	0
140	6	1	0	0	3	252	6	0
140	6	1	0	0	3	522	2	0
140	6	1	0	0	3	510	2	0
140	6	1	0	0	3	540	6	0
140	6	1	0	0	3	570	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	318	3	0
140	6	1	0	0	3	420	6	0
140	6	1	0	0	3	450	6	0
140	6	1	0	0	4	480	6	0
140	6	1	0	0	3	510	6	0
140	6	1	0	0	3	540	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	510	6	0
140	6	1	0	0	3	540	6	0
140	6	1	0	0	3	570	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	462	2	0
140	6	1	0	0	3	492	6	0
140	6	1	0	0	3	522	6	0
140	6	1	0	0	4	600	2	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	150	6	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	126	2	0
140	6	1	0	0	3	228	6	0
140	6	1	0	0	3	258	6	0
140	6	1	0	0	4	288	6	0
140	6	1	0	0	3	342	6	0
140	6	1	0	0	3	372	6	0
140	6	1	0	0	3	402	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	210	6	0
140	6	1	0	0	4	240	6	0
140	6	1	0	0	3	270	6	0
140	6	1	0	0	3	300	6	0
140	6	1	0	0	3	330	6	0
140	6	1	0	0	3	510	3	0
140	6	1	0	0	3	540	6	0
140	6	1	0	0	3	570	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	102	6	0
140	6	1	0	0	3	132	6	0
140	6	1	0	0	3	162	6	0
140	6	1	0	0	4	432	6	0
140	6	1	0	0	3	462	6	0
140	6	1	0	0	3	492	6	0
140	6	1	0	0	3	522	6	0
140	6	1	0	0	3	126	3	0
140	6	1	0	0	3	156	6	0
140	6	1	0	0	3	186	6	0
140	6	1	0	0	4	528	6	0
140	6	1	0	0	3	558	6	0
140	6	1	0	0	3	588	6	0
140	6	1	0	0	3	690	2	0
140	6	1	0	0	3	294	3	0
140	6	1	0	0	3	540	3	0
140	6	1	0	0	3	570	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	150	6	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	210	6	0
140	6	1	0	0	3	150	2	0
140	6	1	0	0	3	300	6	0
140	6	1	0	0	3	330	6	0
140	6	1	0	0	4	360	6	0
140	6	1	0	0	3	462	6	0
140	6	1	0	0	3	492	6	0
140	6	1	0	0	3	522	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	540	6	0
140	6	1	0	0	3	570	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	540	6	0
140	6	1	0	0	3	570	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	150	6	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	690	2	0
140	6	1	0	0	3	510	2	0
140	6	1	0	0	3	540	6	0
140	6	1	0	0	3	570	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	54	6	0
140	6	1	0	0	3	132	3	0
140	6	1	0	0	3	162	6	0
140	6	1	0	0	4	192	6	0
140	6	1	0	0	3	222	6	0
140	6	1	0	0	3	252	6	0
140	6	1	0	0	3	282	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	582	6	0
140	6	1	0	0	3	612	6	0
140	6	1	0	0	3	642	6	0
140	6	1	0	0	3	198	6	0
140	6	1	0	0	3	228	6	0
140	6	1	0	0	3	258	6	0
140	6	1	0	0	4	600	2	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	174	6	0
140	6	1	0	0	3	204	6	0
140	6	1	0	0	3	234	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	150	6	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	270	2	0
140	6	1	0	0	3	300	6	0
140	6	1	0	0	3	330	6	0
140	6	1	0	0	4	360	6	0
140	6	1	0	0	3	390	6	0
140	6	1	0	0	3	420	6	0
140	6	1	0	0	3	450	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	300	3	0
140	6	1	0	0	3	330	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	54	6	0
140	6	1	0	0	3	540	3	0
140	6	1	0	0	3	570	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	540	6	0
140	6	1	0	0	3	570	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	246	3	0
140	6	1	0	0	3	276	6	0
140	6	1	0	0	3	306	6	0
140	6	1	0	0	4	360	2	0
140	6	1	0	0	3	390	6	0
140	6	1	0	0	3	420	6	0
140	6	1	0	0	3	570	2	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	150	6	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	570	2	0
140	6	1	0	0	3	54	6	0
140	6	1	0	0	3	84	6	0
140	6	1	0	0	3	114	6	0
140	6	1	0	0	4	600	2	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	510	6	0
140	6	1	0	0	3	540	6	0
140	6	1	0	0	3	570	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	528	6	0
140	6	1	0	0	3	558	6	0
140	6	1	0	0	3	588	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	630	3	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	102	2	0
140	6	1	0	0	3	540	3	0
140	6	1	0	0	3	570	6	0
140	6	1	0	0	4	600	6	0
140	6	1	0	0	3	630	6	0
140	6	1	0	0	3	660	6	0
140	6	1	0	0	3	690	6	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
140	6	1	0	0	4	120	6	0
140	6	1	0	0	3	150	6	0
140	6	1	0	0	3	180	6	0
140	6	1	0	0	3	522	2	0
140	6	1	0	0	3	30	6	0
140	6	1	0	0	3	60	6	0
140	6	1	0	0	3	90	6	0
